timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
14.2028,-0.00956776,0.00755563,-0.00956776,0.00755563,0.0143516,-0.0113334,-7.24142,-0.984249,-7.23185,-0.991805
14.2228,-0.0048817,0.00676658,-0.0144495,0.0143222,0.00732255,-0.0101499,-7.23916,-0.985282,-7.23428,-0.992049
14.2435,-0.00397953,0.00620666,-0.018429,0.0205289,0.00596929,-0.00930998,-7.23826,-0.985842,-7.23428,-0.992049
14.2629,-0.00124181,0.0083771,-0.0196708,0.028906,0.00186272,-0.0125656,-7.23578,-0.987672,-7.23454,-0.996049
14.2833,0.000459542,0.00726362,-0.0192113,0.0361696,-0.000689313,-0.0108954,-7.23408,-0.988785,-7.23454,-0.996049
14.303,0.00389134,0.0052072,-0.0153199,0.0413768,-0.00583701,-0.00781081,-7.23064,-0.990842,-7.23454,-0.996049
14.323,0.00644957,0.00376996,-0.00887035,0.0451467,-0.00967436,-0.00565494,-7.22809,-0.992279,-7.23454,-0.996049
14.3432,0.00742852,0.00358846,-0.00144183,0.0487352,-0.0111428,-0.00538269,-7.22711,-0.99246,-7.23454,-0.996049
14.3632,0.0103367,0.0030634,0.00889491,0.0517986,-0.0155051,-0.00459511,-7.2242,-0.992986,-7.23454,-0.996049
14.3832,0.0131634,0.00254091,0.0220584,0.0543395,-0.0197452,-0.00381136,-7.22137,-0.993508,-7.23454,-0.996049
14.4032,0.0159076,0.00202253,0.037966,0.056362,-0.0238615,-0.00303379,-7.21863,-0.994026,-7.23454,-0.996049
14.4233,0.0139494,0.00593014,0.0519154,0.0622922,-0.0209241,-0.00889521,-7.21683,-0.994365,-7.23078,-1.0003
14.4433,0.014844,0.00576349,0.0667594,0.0680557,-0.022266,-0.00864523,-7.21593,-0.994532,-7.23078,-1.0003
14.4634,0.0173931,0.00331466,0.0841525,0.0713703,-0.0260897,-0.00497199,-7.21331,-0.995026,-7.2307,-0.998341
14.485,0.0193143,0.0035315,0.103467,0.0749018,-0.0289714,-0.00529726,-7.21139,-0.99481,-7.2307,-0.998341
14.5035,0.0221176,0.00381647,0.125584,0.0787183,-0.0331764,-0.00572471,-7.20858,-0.994525,-7.2307,-0.998341
14.5235,0.0239406,0.00398092,0.149525,0.0826992,-0.0359108,-0.00597138,-7.20676,-0.99436,-7.2307,-0.998341
14.544,0.0265903,0.00419437,0.176115,0.0868936,-0.0398855,-0.00629155,-7.20411,-0.994147,-7.2307,-0.998341
14.5636,0.0283012,0.00431709,0.204417,0.0912107,-0.0424518,-0.00647564,-7.2024,-0.994024,-7.2307,-0.998341
14.5837,0.030767,0.00447135,0.235183,0.095682,-0.0461504,-0.00670702,-7.19993,-0.99387,-7.2307,-0.998341
14.6042,0.0321331,0.00433789,0.267317,0.10002,-0.0481996,-0.00650684,-7.19857,-0.994003,-7.2307,-0.998341
14.6237,0.0332684,0.00399314,0.300585,0.104013,-0.0499027,-0.00598971,-7.19743,-0.994348,-7.2307,-0.998341
14.6439,0.0349159,0.00349419,0.335501,0.107507,-0.0523739,-0.00524129,-7.19578,-0.994847,-7.2307,-0.998341
14.6638,0.0254911,0.00121122,0.360992,0.108718,-0.0382367,-0.00181683,-7.19476,-0.995176,-7.22025,-0.996387
14.6839,0.0269188,0.000721333,0.387911,0.10944,-0.0403782,-0.001082,-7.19333,-0.995666,-7.22025,-0.996387
14.704,0.0278319,0.000404355,0.415743,0.109844,-0.0417479,-0.000606533,-7.19242,-0.995983,-7.22025,-0.996387
14.724,0.0294975,-0.000162843,0.44524,0.109681,-0.0442463,0.000244264,-7.19075,-0.99655,-7.22025,-0.996387
14.7441,0.0310282,-0.000658396,0.476269,0.109023,-0.0465423,0.000987594,-7.18922,-0.997046,-7.22025,-0.996387
14.7641,0.0331959,-0.00137496,0.509464,0.107648,-0.0497938,0.00206244,-7.18706,-0.997762,-7.22025,-0.996387
14.7852,0.0270651,-0.000385859,0.53653,0.107262,-0.0405977,0.000578788,-7.18567,-0.998237,-7.21274,-0.997851
14.8042,0.0290202,-0.00105266,0.56555,0.106209,-0.0435302,0.00157898,-7.18372,-0.998904,-7.21274,-0.997851
14.8242,0.0302494,-0.00147472,0.595799,0.104735,-0.0453742,0.00221207,-7.18249,-0.999326,-7.21274,-0.997851
14.8444,0.0321067,-0.00223843,0.627906,0.102496,-0.0481601,0.00335765,-7.18063,-1.00009,-7.21274,-0.997851
14.8644,0.0286056,-0.000815874,0.656511,0.10168,-0.0429084,0.00122381,-7.17931,-1.00078,-7.20792,-0.999967
14.8848,0.0304042,-0.00181652,0.686916,0.0998639,-0.0456064,0.00272478,-7.17752,-1.00178,-7.20792,-0.999967
14.9044,0.0315219,-0.00246168,0.718438,0.0974022,-0.0472829,0.00369252,-7.1764,-1.00243,-7.20792,-0.999967
14.925,0.0330836,-0.00339866,0.751521,0.0940036,-0.0496254,0.00509799,-7.17484,-1.00337,-7.20792,-0.999967
14.9445,0.0279523,-0.00388425,0.779474,0.0901193,-0.0419285,0.00582637,-7.17387,-1.00397,-7.20182,-1.00009
14.9646,0.0288464,-0.00449698,0.80832,0.0856223,-0.0432696,0.00674547,-7.17297,-1.00458,-7.20182,-1.00009
14.9861,0.0291859,-0.00566333,0.837506,0.079959,-0.0437788,0.00849499,-7.17263,-1.00575,-7.20182,-1.00009
15.0072,0.0234929,-0.00357353,0.860999,0.0763855,-0.0352393,0.00536029,-7.17302,-1.00906,-7.19651,-1.00549
15.0262,0.023285,-0.0051447,0.884284,0.0712408,-0.0349275,0.00771706,-7.17322,-1.01063,-7.19651,-1.00549
15.0448,0.0230113,-0.00741123,0.907295,0.0638295,-0.0345169,0.0111168,-7.1735,-1.0129,-7.19651,-1.00549
15.0664,0.022914,-0.00814127,0.930209,0.0556883,-0.034371,0.0122119,-7.17359,-1.01363,-7.19651,-1.00549
15.0849,0.0196251,-0.0039631,0.949834,0.0517252,-0.0294376,0.00594465,-7.17401,-1.01643,-7.19363,-1.01247
15.1049,0.0153123,-0.00442318,0.965146,0.047302,-0.0229684,0.00663477,-7.1747,-1.01807,-7.19001,-1.01365
15.125,0.0141784,-0.00629799,0.979325,0.041004,-0.0212676,0.00944698,-7.17583,-1.01995,-7.19001,-1.01365
15.145,0.0148366,-0.00433732,0.994161,0.0366667,-0.0222548,0.00650599,-7.17694,-1.02176,-7.19178,-1.01742
15.1652,0.0137546,-0.00608231,1.00792,0.0305844,-0.0206319,0.00912347,-7.17802,-1.0235,-7.19178,-1.01742
15.1851,0.00874014,-0.00652705,1.01666,0.0240573,-0.0131102,0.00979058,-7.17907,-1.02519,-7.18781,-1.01866
15.2051,0.0072257,-0.00894879,1.02388,0.0151085,-0.0108386,0.0134232,-7.18059,-1.02761,-7.18781,-1.01866
15.2254,0.00624818,-0.0104928,1.03013,0.00461575,-0.00937228,0.0157392,-7.18156,-1.02915,-7.18781,-1.01866
15.2453,0.00838403,-0.00462809,1.03851,-1.23386e-05,-0.012576,0.00694213,-7.18204,-1.0299,-7.19043,-1.02528
