timestamp,x,y,z,yaw,lidar_altitude,traj_x,traj_y,traj_z,traj_yaw,mode,arm,aruco id,servo pos,precision descend done
1743780576.7337368,-0.46285104751586914,-0.23264959454536438,0.1435977667570114,1.575529126941456,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7340248,-0.4618285298347473,-0.23269620537757874,0.14242003858089447,1.5754850197609336,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7430942,-0.46133583784103394,-0.2327287197113037,0.14187085628509521,1.5754629660227708,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7495763,-0.46085506677627563,-0.23276707530021667,0.14134721457958221,1.5754423425163195,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7578847,-0.4603860080242157,-0.2328110635280609,0.14084851741790771,1.5754205263627235,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7747679,-0.45948177576065063,-0.23291511833667755,0.1398773342370987,1.5753799948769815,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7824829,-0.45904621481895447,-0.23297469317913055,0.13942748308181763,1.5753625900217174,,0.0,0.0,0.0,0.0,,False,0,2048,False
1743780576.7912748,-0.45860832929611206,-0.23303289711475372,0.1390005499124527,1.5753449467467866,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.7985065,-0.45818114280700684,-0.23309552669525146,0.13859602808952332,1.5753238472051734,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.8148875,-0.4573573172092438,-0.23323366045951843,0.13785231113433838,1.5752841493563399,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.8225965,-0.4569602906703949,-0.2333087921142578,0.13748788833618164,1.5752657913522334,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.831075,-0.45657292008399963,-0.23338770866394043,0.1371443271636963,1.5752486249080824,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.8397114,-0.45597168803215027,-0.2331397533416748,0.13664542138576508,1.5752322926660591,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.8547883,-0.4548149108886719,-0.23267614841461182,0.13571810722351074,1.5752076160173858,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.8627563,-0.4542570114135742,-0.23246629536151886,0.13528838753700256,1.5751970061002905,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.871596,-0.45371344685554504,-0.23226630687713623,0.13488051295280457,1.5751883037989478,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.879522,-0.4531839191913605,-0.232076033949852,0.13449391722679138,1.575182581998872,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.8951654,-0.4521653652191162,-0.23172351717948914,0.13373829424381256,1.5751728068091961,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9033923,-0.45167553424835205,-0.23156076669692993,0.1333916187286377,1.5751695881489978,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9113948,-0.45119884610176086,-0.2314065545797348,0.13306497037410736,1.5751658926501397,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9193103,-0.4507342278957367,-0.23126089572906494,0.1327577829360962,1.5751638660861993,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9369373,-0.4498162269592285,-0.2309466004371643,0.13220028579235077,1.5751481293744694,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9439926,-0.449374258518219,-0.23080123960971832,0.1319257915019989,1.575135850781661,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9514148,-0.4489433169364929,-0.23066338896751404,0.1316697746515274,1.5751229758813623,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9593349,-0.44852298498153687,-0.2305327206850052,0.1314317137002945,1.575109505189962,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9763258,-0.44769689440727234,-0.23110990226268768,0.1299266517162323,1.5750658736808016,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9835052,-0.4472987651824951,-0.23139844834804535,0.129219189286232,1.5750361897064165,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.991373,-0.4469102919101715,-0.23168691992759705,0.12854070961475372,1.5750091288508894,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780576.9994469,-0.4465433359146118,-0.23197339475154877,0.12789054214954376,1.5749826637915771,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1743780577.016363,-0.4458363950252533,-0.232546865940094,0.1266348659992218,1.574925800490796,,0.0,0.0,0.0,0.0,4,False,0,2048,False
