timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
29.9458,0.0583,0.0104284,0.0583,0.0104284,-0.08745,-0.0156426,1.5259,-0.871743,1.4676,-0.882172
29.9659,0.0581359,0.0099806,0.116436,0.020409,-0.0872038,-0.0149709,1.52613,-0.872581,1.468,-0.882562
29.986,0.0582979,0.00917933,0.174734,0.0295883,-0.0874468,-0.013769,1.5263,-0.873382,1.468,-0.882562
30.0059,0.0562472,0.0114598,0.230981,0.0410481,-0.0843709,-0.0171897,1.52636,-0.8739,1.47012,-0.88536
30.0259,0.0562927,0.0109907,0.287274,0.0520388,-0.084439,-0.016486,1.52641,-0.874369,1.47012,-0.88536
30.046,0.0562878,0.0103118,0.343561,0.0623505,-0.0844317,-0.0154676,1.5264,-0.875048,1.47012,-0.88536
30.0659,0.0470239,0.0134232,0.390585,0.0757737,-0.0705358,-0.0201348,1.52711,-0.875616,1.48009,-0.889039
30.086,0.0490334,0.0124325,0.439619,0.0882063,-0.0735501,-0.0186488,1.52912,-0.876606,1.48009,-0.889039
30.106,0.0533155,0.0111796,0.492934,0.0993859,-0.0799732,-0.0167694,1.5303,-0.877228,1.47699,-0.888408
30.126,0.0548399,0.0102937,0.547774,0.10968,-0.0822599,-0.0154406,1.53183,-0.878114,1.47699,-0.888408
30.1461,0.0606839,0.0103363,0.608458,0.120016,-0.0910259,-0.0155045,1.53267,-0.878677,1.47199,-0.889013
30.166,0.0652793,0.0102734,0.673737,0.130289,-0.097919,-0.0154101,1.53368,-0.879447,1.4684,-0.88972
30.186,0.0657632,0.00977287,0.7395,0.140062,-0.0986448,-0.0146593,1.53416,-0.879947,1.4684,-0.88972
30.206,0.0751061,0.00813103,0.814607,0.148193,-0.112659,-0.0121966,1.54059,-0.886639,1.46549,-0.89477
30.2261,0.0790408,0.00384719,0.893647,0.15204,-0.118561,-0.00577078,1.54453,-0.890923,1.46549,-0.89477
30.2461,0.083796,0.00550918,0.977443,0.15755,-0.125694,-0.00826376,1.54992,-0.89712,1.46612,-0.902629
30.2661,0.0851802,0.0113733,1.06262,0.168923,-0.12777,-0.01706,1.55316,-0.901125,1.46798,-0.912499
30.2861,0.0895435,0.00552221,1.15217,0.174445,-0.134315,-0.00828332,1.55752,-0.906976,1.46798,-0.912499
30.3062,0.0930448,0.0150786,1.24521,0.189524,-0.139567,-0.0226179,1.56014,-0.910758,1.4671,-0.925836
30.3262,0.0987175,0.0220799,1.34393,0.211604,-0.148076,-0.0331199,1.5745,-0.923962,1.47578,-0.946042
30.3462,0.107678,0.0135536,1.45161,0.225157,-0.161518,-0.0203304,1.58346,-0.932488,1.47578,-0.946042
30.3662,0.111196,0.0219402,1.5628,0.247097,-0.166794,-0.0329103,1.59606,-0.944898,1.48486,-0.966839
30.3864,0.119051,0.0139018,1.68185,0.260999,-0.178577,-0.0208527,1.60391,-0.952937,1.48486,-0.966839
30.4062,0.130064,0.00217244,1.81192,0.263172,-0.195095,-0.00325866,1.61492,-0.964666,1.48486,-0.966839
30.4262,0.13692,-0.00543788,1.94884,0.257734,-0.20538,0.00815682,1.62178,-0.972276,1.48486,-0.966839
30.4464,0.128717,0.0298958,2.07756,0.28763,-0.193076,-0.0448437,1.63028,-0.982265,1.50156,-1.01216
30.4663,0.128533,0.0421159,2.20609,0.329745,-0.1928,-0.0631738,1.63522,-0.988379,1.50669,-1.03049
30.4863,0.135455,0.0331563,2.34154,0.362902,-0.203183,-0.0497345,1.64214,-0.997338,1.50669,-1.03049
30.5063,0.128627,0.0388681,2.47017,0.40177,-0.192941,-0.0583021,1.64644,-1.00317,1.51781,-1.04204
30.5265,0.134615,0.0303382,2.60479,0.432108,-0.201922,-0.0455073,1.65242,-1.0117,1.51781,-1.04204
30.5464,0.138314,0.0494668,2.7431,0.481575,-0.207471,-0.0742002,1.65614,-1.01721,1.51783,-1.06668
