timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_z,target_z
4.50072,0.00912332,0.040489,0.493826,0.43593,-0.00638633,-0.0283423,1.10234,-0.900698,1.09321,-0.941187,4.82979,0.6
4.52072,0.00715566,0.039938,0.500982,0.475868,-0.00500896,-0.0279566,1.10018,-0.897274,1.09302,-0.937212,4.75539,0.6
4.54075,0.00575519,0.0421106,0.506737,0.517978,-0.00402863,-0.0294774,1.09878,-0.895102,1.09302,-0.937212,4.75539,0.6
4.56073,0.00675603,0.0436064,0.513493,0.561585,-0.00472922,-0.0305245,1.09741,-0.891675,1.09066,-0.935281,4.75543,0.6
4.58072,0.00579258,0.0470351,0.519285,0.60862,-0.00405481,-0.0329246,1.09645,-0.888246,1.09066,-0.935281,4.75543,0.6
4.60072,0.00515398,0.0492175,0.524439,0.657837,-0.00360778,-0.0344522,1.09581,-0.886064,1.09066,-0.935281,4.75543,0.6
4.62073,0.00451942,0.05132,0.528959,0.709157,-0.0031636,-0.035924,1.09518,-0.883961,1.09066,-0.935281,4.75543,0.6
4.64072,0.00356778,0.0543273,0.532527,0.763484,-0.00249744,-0.0380291,1.09422,-0.880954,1.09066,-0.935281,4.75543,0.6
4.66073,0.00163417,0.0484442,0.534161,0.811929,-0.00114392,-0.0339109,1.09359,-0.879044,1.09195,-0.927488,4.69989,0.6
4.68078,0.000598128,0.0515233,0.534759,0.863452,-0.00041869,-0.0360663,1.09283,-0.875991,1.09223,-0.927514,4.69869,0.6
4.70074,0.000341709,0.0538784,0.535101,0.91733,-0.000239196,-0.0377149,1.09257,-0.873636,1.09223,-0.927514,4.69869,0.6
4.72074,-4.87015e-05,0.0572858,0.535052,0.974616,3.4091e-05,-0.0401,1.09218,-0.870229,1.09223,-0.927514,4.69869,0.6
4.74073,-0.000313942,0.0594423,0.534738,1.03406,0.00021976,-0.0416096,1.09191,-0.868072,1.09223,-0.927514,4.69869,0.6
4.76073,-0.000719492,0.0625118,0.534018,1.09657,0.000503645,-0.0437582,1.09151,-0.865003,1.09223,-0.927514,4.69869,0.6
4.78075,-0.000990932,0.0644474,0.533028,1.16102,0.000693652,-0.0451132,1.09124,-0.863067,1.09223,-0.927514,4.69869,0.6
4.80081,-0.00142903,0.0674007,0.531599,1.22842,0.00100032,-0.0471805,1.0908,-0.860114,1.09223,-0.927514,4.69869,0.6
4.82075,-0.00349522,0.0552157,0.528103,1.28363,0.00244665,-0.038651,1.09046,-0.85798,1.09396,-0.913196,4.69952,0.6
4.84081,-0.00400805,0.0582328,0.524095,1.34187,0.00280564,-0.040763,1.08995,-0.854963,1.09396,-0.913196,4.69952,0.6
4.86081,-0.00436592,0.0601144,0.519729,1.40198,0.00305614,-0.0420801,1.08959,-0.853081,1.09396,-0.913196,4.69952,0.6
4.88077,-0.00557189,0.0589739,0.514157,1.46096,0.00390032,-0.0412818,1.08904,-0.850429,1.09462,-0.909402,4.75557,0.6
4.90081,-0.00594143,0.0606333,0.508216,1.52159,0.004159,-0.0424433,1.08868,-0.848769,1.09462,-0.909402,4.75557,0.6
4.92076,-0.00470253,0.0619634,0.503513,1.58355,0.00329177,-0.0433744,1.08811,-0.846435,1.09281,-0.908398,4.6995,0.6
4.9408,-0.00576146,0.0634497,0.497752,1.647,0.00403302,-0.0444148,1.08705,-0.844949,1.09281,-0.908398,4.6995,0.6
4.96084,-0.00730081,0.0655355,0.490451,1.71254,0.00511057,-0.0458748,1.08551,-0.842863,1.09281,-0.908398,4.6995,0.6
4.98082,-0.00547021,0.0615963,0.484981,1.77413,0.00382915,-0.0431174,1.08451,-0.841564,1.08998,-0.903161,4.69873,0.6
5.00078,-0.00696522,0.0634576,0.478016,1.83759,0.00487565,-0.0444203,1.08302,-0.839703,1.08998,-0.903161,4.69873,0.6
5.02077,-0.00663392,0.0630697,0.471382,1.90066,0.00464374,-0.0441488,1.08205,-0.838547,1.08868,-0.901617,4.71116,0.6
5.04077,-0.00805203,0.064683,0.46333,1.96534,0.00563642,-0.0452781,1.08063,-0.836933,1.08868,-0.901617,4.71116,0.6
5.06081,-0.00846187,0.0653135,0.454868,2.03066,0.00592331,-0.0457195,1.08022,-0.836303,1.08868,-0.901617,4.71116,0.6
5.08076,-0.00833849,0.0656379,0.446529,2.09629,0.00583694,-0.0459465,1.08034,-0.835979,1.08868,-0.901617,4.71116,0.6
5.10082,-0.00828509,0.0658158,0.438244,2.16211,0.00579956,-0.0460711,1.0804,-0.835801,1.08868,-0.901617,4.71116,0.6
5.12082,-0.00824372,0.0660256,0.430001,2.22814,0.0057706,-0.0462179,1.08044,-0.835591,1.08868,-0.901617,4.71116,0.6
5.14078,-0.00824253,0.0661519,0.421758,2.29429,0.00576977,-0.0463063,1.08044,-0.835465,1.08868,-0.901617,4.71116,0.6
5.1608,-0.00807101,0.0611223,0.413687,2.35541,0.00564971,-0.0427856,1.08041,-0.83533,1.08848,-0.896452,4.65532,0.6
5.1808,-0.00817627,0.0613983,0.405511,2.41681,0.00572339,-0.0429788,1.08031,-0.835054,1.08848,-0.896452,4.65532,0.6
5.20078,-0.00916033,0.0617884,0.396351,2.4786,0.00641223,-0.0432519,1.08003,-0.83439,1.08919,-0.896178,4.71116,0.6
5.22083,-0.00997562,0.0599692,0.386375,2.53857,0.00698293,-0.0419784,1.07983,-0.834005,1.08981,-0.893974,4.6389,0.6
5.24133,-0.0102783,0.0604658,0.376097,2.59903,0.0071948,-0.0423261,1.07953,-0.833508,1.08981,-0.893974,4.6389,0.6
5.26085,-0.0110628,0.0598292,0.365034,2.65886,0.00774399,-0.0418805,1.07932,-0.833227,1.09038,-0.893057,4.65519,0.6
5.2808,-0.0112327,0.0580537,0.353801,2.71692,0.00786292,-0.0406376,1.07902,-0.832896,1.09025,-0.89095,4.64973,0.6
5.30081,-0.0114433,0.0582317,0.342358,2.77515,0.00801028,-0.0407622,1.07881,-0.832718,1.09025,-0.89095,4.64973,0.6
5.32079,-0.00977528,0.0553023,0.332583,2.83045,0.0068427,-0.0387116,1.0782,-0.83339,1.08798,-0.888692,4.63866,0.6
5.34078,-0.010188,0.0548414,0.322395,2.88529,0.00713159,-0.038389,1.07779,-0.833851,1.08798,-0.888692,4.63866,0.6
5.36081,-0.00983223,0.0549042,0.312562,2.9402,0.00688256,-0.0384329,1.07716,-0.834561,1.08699,-0.889465,4.71116,0.6
5.38079,-0.00942332,0.054072,0.303139,2.99427,0.00659633,-0.0378504,1.07674,-0.835045,1.08616,-0.889117,4.63852,0.6
5.40087,-0.0100415,0.0533278,0.293097,3,0.00702908,-0.0373294,1.07612,-0.835789,1.08616,-0.889117,4.63852,0.6
5.4208,-0.011163,0.0513396,0.281934,3,0.00781408,-0.0359377,1.07572,-0.8363,1.08688,-0.88764,4.6406,0.6
5.44081,-0.0135283,0.051768,0.268406,3,0.00946982,-0.0362376,1.07336,-0.835872,1.08688,-0.88764,4.6406,0.6
5.46079,-0.0129418,0.0498084,0.255464,3,0.00905928,-0.0348659,1.07185,-0.835639,1.08479,-0.885448,4.58446,0.6
5.48082,-0.0113341,0.0488713,0.24413,3,0.00793387,-0.0342099,1.06969,-0.835367,1.08103,-0.884238,4.63834,0.6
5.5008,-0.0126988,0.0490023,0.231431,3,0.00888916,-0.0343016,1.06833,-0.835236,1.08103,-0.884238,4.63834,0.6
5.52082,-0.0119491,0.047981,0.219482,3,0.00836435,-0.0335867,1.06637,-0.835099,1.07831,-0.88308,4.71116,0.6
5.5409,-0.0107464,0.0440424,0.208736,3,0.00752245,-0.0308297,1.06511,-0.835045,1.07586,-0.879088,4.63804,0.6
5.56081,-0.0127981,0.0444586,0.195938,3,0.00895865,-0.031121,1.06306,-0.834629,1.07586,-0.879088,4.63804,0.6
5.58085,-0.0100404,0.0426745,0.185898,3,0.00702826,-0.0298721,1.06169,-0.834254,1.07173,-0.876929,4.64053,0.6
5.6008,-0.0119995,0.043176,0.173898,3,0.00839962,-0.0302232,1.05973,-0.833753,1.07173,-0.876929,4.64053,0.6
5.62081,-0.010518,0.0397946,0.16338,3,0.00736262,-0.0278562,1.05848,-0.833455,1.069,-0.87325,4.58475,0.6
5.64081,-0.0123029,0.0401904,0.151077,3,0.00861206,-0.0281333,1.0567,-0.833059,1.069,-0.87325,4.58475,0.6
5.6608,-0.0116186,0.0392187,0.139459,3,0.00813305,-0.0274531,1.05556,-0.832829,1.06718,-0.872047,4.58451,0.6
5.68081,-0.0127617,0.0397551,0.126697,3,0.00893321,-0.0278285,1.05442,-0.832292,1.06718,-0.872047,4.58451,0.6
5.70085,-0.0128726,0.0403817,0.113824,3,0.00901082,-0.0282672,1.05431,-0.831666,1.06718,-0.872047,4.58451,0.6
5.72081,-0.0105156,0.0360982,0.103309,3,0.00736095,-0.0252687,1.05413,-0.830811,1.06464,-0.86691,4.58469,0.6
5.74082,-0.0106456,0.0366136,0.0926629,3,0.00745191,-0.0256296,1.054,-0.830296,1.06464,-0.86691,4.58469,0.6
5.76082,-0.0105139,0.0338891,0.082149,3,0.00735974,-0.0237224,1.05379,-0.829609,1.06431,-0.863498,4.64021,0.6
5.78117,-0.0102017,0.0317508,0.0719473,3,0.0071412,-0.0222256,1.05365,-0.829213,1.06385,-0.860964,4.58377,0.6
5.80086,-0.00987759,0.0327949,0.0620697,3,0.00691431,-0.0229564,1.05397,-0.828169,1.06385,-0.860964,4.58377,0.6
5.82082,-0.00897088,0.0341039,0.0530988,3,0.00627962,-0.0238728,1.05488,-0.82686,1.06385,-0.860964,4.58377,0.6
5.84082,-0.00773361,0.0359281,0.0453652,3,0.00541353,-0.0251497,1.05612,-0.825036,1.06385,-0.860964,4.58377,0.6
5.86082,-0.00697281,0.0370557,0.0383924,3,0.00488097,-0.025939,1.05688,-0.823908,1.06385,-0.860964,4.58377,0.6
5.88082,-0.00841839,0.0254395,0.029974,3,0.00589287,-0.0178077,1.05795,-0.822342,1.06637,-0.847782,4.58367,0.6
5.90127,-0.00774652,0.0263996,0.0222275,3,0.00542257,-0.0184797,1.05862,-0.821382,1.06637,-0.847782,4.58367,0.6
5.92084,-0.00716243,0.0232035,0.0150651,3,0.0050137,-0.0162424,1.05957,-0.820059,1.06673,-0.843263,4.59626,0.6
5.94083,-0.00755965,0.0196102,0.00750544,3,0.00529176,-0.0137272,1.05963,-0.820057,1.06719,-0.839667,4.53758,0.6
5.96083,-0.00747597,0.0195835,2.9468e-05,3,0.00523318,-0.0137084,1.05971,-0.820084,1.06719,-0.839667,4.53758,0.6
5.98083,-0.00774248,0.0179749,-0.00771301,3,0.00541973,-0.0125824,1.05977,-0.820132,1.06751,-0.838107,4.52635,0.6
6.00083,-0.00766737,0.0178743,-0.0153804,3,0.00536716,-0.012512,1.05984,-0.820232,1.06751,-0.838107,4.52635,0.6
6.02083,-0.00762386,0.0177885,-0.0230042,3,0.0053367,-0.012452,1.05989,-0.820318,1.06751,-0.838107,4.52635,0.6
6.04085,-0.00629171,0.0162066,-0.029296,3,0.0044042,-0.0113446,1.05994,-0.820472,1.06623,-0.836678,4.59626,0.6
6.06084,-0.00555381,0.0161979,-0.0348498,3,0.00388767,-0.0113385,1.06068,-0.82048,1.06623,-0.836678,4.59626,0.6
6.08085,-0.00401514,0.011378,-0.0388649,3,0.00281059,-0.00796459,1.06208,-0.8204,1.06609,-0.831778,4.52834,0.6
6.10085,-0.0026763,0.0114375,-0.0415412,3,0.00187341,-0.00800627,1.06342,-0.820341,1.06609,-0.831778,4.52834,0.6
6.12085,-0.00317585,0.00842084,-0.044717,3,0.00222309,-0.00589459,1.06534,-0.820244,1.06851,-0.828665,4.5262,0.6
6.14099,-0.00448784,0.00713569,-0.0492049,3,0.00314149,-0.00499498,1.06656,-0.820186,1.07104,-0.827322,4.59626,0.6
6.16084,-0.00275716,0.00719392,-0.051962,3,0.00193001,-0.00503574,1.06829,-0.820128,1.07104,-0.827322,4.59626,0.6
6.18083,-0.00432421,0.00462203,-0.0562863,3,0.00302695,-0.00323542,1.06938,-0.820106,1.0737,-0.824728,4.48858,0.6
6.20104,-0.000690591,0.00423704,-0.0569768,3,0.000483414,-0.00296593,1.07301,-0.820491,1.0737,-0.824728,4.48858,0.6
6.22103,-0.00231087,0.00112424,-0.0592877,3,0.00161761,-0.000786969,1.07531,-0.820747,1.07762,-0.821871,4.59626,0.6
6.24085,-0.0026645,-0.00109912,-0.0619522,2.9989,0.00186515,0.000769383,1.07858,-0.82113,1.08124,-0.820031,4.48833,0.6
6.26085,-0.000593594,-0.0013519,-0.0625458,2.99755,0.000415516,0.000946332,1.08065,-0.821383,1.08124,-0.820031,4.48833,0.6
6.28085,0.00236101,-0.00172658,-0.0601848,2.99582,-0.00165271,0.0012086,1.0836,-0.821757,1.08124,-0.820031,4.48833,0.6
6.30085,0.00423033,-0.00197412,-0.0559545,2.99385,-0.00296123,0.00138188,1.08547,-0.822005,1.08124,-0.820031,4.48833,0.6
6.32087,-0.00107012,-0.00779679,-0.0570246,2.98605,0.000749082,0.00545775,1.08764,-0.822827,1.08872,-0.81503,4.52822,0.6
6.34086,-0.000373511,-0.00873349,-0.0573981,2.97732,0.000261457,0.00611345,1.08885,-0.823507,1.08923,-0.814773,4.47537,0.6
6.36087,0.00135097,-0.00971494,-0.0560471,2.9676,-0.00094568,0.00680046,1.09058,-0.824488,1.08923,-0.814773,4.47537,0.6
6.38085,0.00244352,-0.0103444,-0.0536036,2.95726,-0.00171047,0.00724106,1.09167,-0.825118,1.08923,-0.814773,4.47537,0.6
6.40087,0.00399086,-0.0112621,-0.0496127,2.946,-0.0027936,0.00788347,1.09322,-0.826035,1.08923,-0.814773,4.47537,0.6
6.42089,0.00496587,-0.0118531,-0.0446469,2.93414,-0.00347611,0.0082972,1.09419,-0.826626,1.08923,-0.814773,4.47537,0.6
6.44091,-0.000795376,-0.0170897,-0.0454422,2.91705,0.000556763,0.0119628,1.09642,-0.828829,1.09722,-0.81174,4.4754,0.6
6.46086,0.000886786,-0.018931,-0.0445555,2.89812,-0.00062075,0.0132517,1.09811,-0.830671,1.09722,-0.81174,4.4754,0.6
6.48094,0.00310838,-0.02213,-0.0414471,2.87599,-0.00217587,0.015491,1.10049,-0.833306,1.09739,-0.811176,4.48682,0.6
6.50087,0.00461269,-0.0238055,-0.0368344,2.85219,-0.00322888,0.0166638,1.102,-0.834981,1.09739,-0.811176,4.48682,0.6
6.52087,0.00276308,-0.0222979,-0.0340713,2.82989,-0.00193415,0.0156085,1.10413,-0.83738,1.10137,-0.815082,4.47543,0.6
6.54087,0.00408916,-0.0238239,-0.0299821,2.80607,-0.00286241,0.0166767,1.10546,-0.838906,1.10137,-0.815082,4.47543,0.6
6.56086,0.00567858,-0.0258676,-0.0243036,2.7802,-0.00397501,0.0181073,1.10705,-0.840949,1.10137,-0.815082,4.47543,0.6
6.58088,0.00633328,-0.0269818,-0.0179703,2.75322,-0.00443329,0.0188872,1.1077,-0.842063,1.10137,-0.815082,4.47543,0.6
6.60087,0.00725739,-0.0285749,-0.0107129,2.72464,-0.00508017,0.0200024,1.10862,-0.843656,1.10137,-0.815082,4.47543,0.6
6.62089,0.00782876,-0.0295824,-0.00288415,2.69506,-0.00548013,0.0207077,1.1092,-0.844664,1.10137,-0.815082,4.47543,0.6
6.64081,-0.00025518,-0.0311613,-0.00313933,2.6639,0.000178626,0.0218129,1.11,-0.846099,1.11025,-0.814938,4.43536,0.6
6.66088,0.000481533,-0.0325059,-0.0026578,2.63139,-0.000337073,0.0227541,1.11073,-0.847444,1.11025,-0.814938,4.43536,0.6
6.68089,-0.000287563,-0.0337877,-0.00294536,2.5976,0.000201294,0.0236514,1.11117,-0.8483,1.11146,-0.814513,4.43538,0.6
6.70093,-0.000490815,-0.0348022,-0.00343618,2.5628,0.00034357,0.0243615,1.11097,-0.849315,1.11146,-0.814513,4.43538,0.6
6.72091,-0.00129592,-0.0359163,-0.00473209,2.52689,0.000907141,0.0251414,1.11067,-0.850736,1.11196,-0.814819,4.42003,0.6
6.74091,-0.00114046,-0.0393483,-0.00587255,2.48754,0.000798322,0.0275438,1.11046,-0.851617,1.11161,-0.812269,4.48682,0.6
6.76094,-0.00141142,-0.0405947,-0.00728398,2.44694,0.000987996,0.0284163,1.11019,-0.852863,1.11161,-0.812269,4.48682,0.6
6.78092,-0.00289506,-0.0421341,-0.010179,2.40481,0.00202654,0.0294939,1.11001,-0.853633,1.11291,-0.811499,4.41947,0.6
6.8009,-0.00316733,-0.0432023,-0.0133464,2.36161,0.00221713,0.0302416,1.10974,-0.854702,1.11291,-0.811499,4.41947,0.6
6.82091,-0.00413114,-0.0432913,-0.0174775,2.31831,0.0028918,0.0303039,1.10878,-0.854791,1.11291,-0.811499,4.41947,0.6
6.8409,-0.00264027,-0.0448239,-0.0201178,2.27349,0.00184819,0.0313767,1.10738,-0.854896,1.11002,-0.810072,4.42185,0.6
6.8609,-0.00354018,-0.0448677,-0.0236579,2.22862,0.00247813,0.0314074,1.10648,-0.854939,1.11002,-0.810072,4.42185,0.6
6.88091,-0.00492213,-0.0462148,-0.0285801,2.18241,0.00344549,0.0323504,1.10517,-0.854966,1.1101,-0.808751,4.38465,0.6
6.90089,-0.0048148,-0.0496273,-0.0333949,2.13278,0.00337036,0.0347391,1.10435,-0.854951,1.10917,-0.805324,4.38416,0.6
6.92091,-0.00600821,-0.0495684,-0.0394031,2.08321,0.00420574,0.0346979,1.10316,-0.854892,1.10917,-0.805324,4.38416,0.6
6.94093,-0.00638443,-0.0494473,-0.0457875,2.03377,0.0044691,0.0346131,1.10278,-0.854771,1.10917,-0.805324,4.38416,0.6
6.96092,-0.00576971,-0.0509925,-0.0515572,1.98277,0.0040388,0.0356948,1.10279,-0.85447,1.10856,-0.803478,4.41982,0.6
6.98091,-0.00819773,-0.0525709,-0.059755,1.9302,0.00573841,0.0367996,1.10277,-0.854254,1.11097,-0.801683,4.42195,0.6
7.0009,-0.00825197,-0.0522262,-0.0680069,1.87798,0.00577638,0.0365584,1.10272,-0.853909,1.11097,-0.801683,4.42195,0.6
7.02094,-0.00830526,-0.0519832,-0.0763122,1.82599,0.00581368,0.0363882,1.10267,-0.853666,1.11097,-0.801683,4.42195,0.6
7.04093,-0.00995956,-0.0534452,-0.0862717,1.77255,0.00697169,0.0374116,1.10262,-0.853299,1.11258,-0.799854,4.3718,0.6
7.06091,-0.0100013,-0.0531875,-0.096273,1.71936,0.0070009,0.0372313,1.10258,-0.853042,1.11258,-0.799854,4.3718,0.6
7.08092,-0.00844299,-0.0573623,-0.104716,1.662,0.00591009,0.0401536,1.10464,-0.853151,1.11308,-0.795789,4.37168,0.6
7.10092,-0.00717508,-0.057404,-0.111891,1.60459,0.00502256,0.0401828,1.10591,-0.853193,1.11308,-0.795789,4.37168,0.6
7.12085,-0.0106542,-0.0585852,-0.122545,1.54601,0.00745797,0.0410096,1.10767,-0.853212,1.11832,-0.794627,4.37181,0.6
7.14093,-0.0121739,-0.0587019,-0.134719,1.48731,0.00852171,0.0410913,1.10876,-0.853198,1.12093,-0.794496,4.38248,0.6
7.16093,-0.0106551,-0.0586402,-0.145374,1.42867,0.0074586,0.0410481,1.11028,-0.853136,1.12093,-0.794496,4.38248,0.6
7.18092,-0.0121503,-0.0604588,-0.157525,1.36821,0.0085052,0.0423212,1.11121,-0.853068,1.12336,-0.792609,4.31913,0.6
7.20093,-0.0129611,-0.060119,-0.170486,1.30809,0.0090728,0.0420833,1.1104,-0.852728,1.12336,-0.792609,4.31913,0.6
7.22088,-0.0171783,-0.0620866,-0.187664,1.246,0.0120248,0.0434607,1.11014,-0.852607,1.12731,-0.79052,4.38248,0.6
7.24095,-0.0170793,-0.0619225,-0.204743,1.18408,0.0119555,0.0433458,1.10962,-0.852353,1.1267,-0.790431,4.38248,0.6
7.26094,-0.0178564,-0.0615155,-0.2226,1.12256,0.0124995,0.0430608,1.10884,-0.851946,1.1267,-0.790431,4.38248,0.6
7.28093,-0.018096,-0.0649187,-0.240696,1.05764,0.0126672,0.0454431,1.10834,-0.851656,1.12644,-0.786737,4.31843,0.6
7.30093,-0.0188279,-0.064456,-0.259524,0.993189,0.0131795,0.0451192,1.10761,-0.851193,1.12644,-0.786737,4.31843,0.6
7.32097,-0.0192974,-0.0641264,-0.278821,0.929062,0.0135082,0.0448885,1.10714,-0.850864,1.12644,-0.786737,4.31843,0.6
7.34117,-0.0216026,-0.0675523,-0.300424,0.86151,0.0151218,0.0472866,1.10454,-0.850758,1.12614,-0.783206,4.3208,0.6
7.36095,-0.0232492,-0.0674474,-0.323673,0.794062,0.0162744,0.0472132,1.10289,-0.850653,1.12614,-0.783206,4.3208,0.6
7.38097,-0.0256035,-0.067238,-0.349276,0.726824,0.0179224,0.0470666,1.10054,-0.850444,1.12614,-0.783206,4.3208,0.6
7.40104,-0.0271036,-0.0670617,-0.37638,0.659763,0.0189725,0.0469432,1.09904,-0.850268,1.12614,-0.783206,4.3208,0.6
7.42095,-0.0257446,-0.0699762,-0.402125,0.589787,0.0180212,0.0489833,1.0969,-0.849959,1.12264,-0.779983,4.38248,0.6
7.44094,-0.0239403,-0.0696796,-0.426065,0.520107,0.0167582,0.0487757,1.09554,-0.849726,1.11948,-0.780047,4.28472,0.6
7.46097,-0.0262848,-0.0715003,-0.45235,0.448607,0.0183994,0.0500502,1.0932,-0.851547,1.11948,-0.780047,4.28472,0.6
7.48094,-0.0263462,-0.071154,-0.478696,0.377453,0.0184423,0.0498078,1.09172,-0.852657,1.11807,-0.781503,4.28476,0.6
7.50096,-0.0272993,-0.0716636,-0.505995,0.305789,0.0191095,0.0501645,1.08962,-0.854187,1.11692,-0.782523,4.27338,0.6
7.52094,-0.0286036,-0.0726051,-0.534599,0.233184,0.0200225,0.0508236,1.08831,-0.855129,1.11692,-0.782523,4.27338,0.6
7.54096,-0.027639,-0.0712968,-0.562238,0.161887,0.0193473,0.0499077,1.0865,-0.856432,1.11414,-0.785135,4.27353,0.6
7.56095,-0.0287847,-0.0720903,-0.591023,0.0897969,0.0201493,0.0504632,1.08535,-0.857226,1.11414,-0.785135,4.27353,0.6
7.58095,-0.0303655,-0.0743899,-0.621388,0.015407,0.0212558,0.052073,1.08386,-0.858114,1.11422,-0.783725,4.28288,0.6
7.60095,-0.0312746,-0.074874,-0.652663,-0.0594671,0.0218922,0.0524118,1.08295,-0.858599,1.11422,-0.783725,4.28288,0.6
7.62099,-0.032525,-0.0755986,-0.685188,-0.135066,0.0227675,0.052919,1.08165,-0.859245,1.11418,-0.783646,4.31845,0.6
7.64099,-0.0322276,-0.0753863,-0.717415,-0.210452,0.0225593,0.0527704,1.08083,-0.859623,1.11306,-0.784237,4.28288,0.6
7.66096,-0.0333903,-0.075893,-0.750805,-0.286345,0.0233732,0.0531251,1.07967,-0.86013,1.11306,-0.784237,4.28288,0.6
7.68095,-0.0345723,-0.0758808,-0.785378,-0.362226,0.0242006,0.0531166,1.07894,-0.860437,1.11351,-0.784556,4.27234,0.6
7.70095,-0.0351846,-0.0771988,-0.820562,-0.439425,0.0246292,0.0540392,1.07798,-0.860805,1.11316,-0.783606,4.28288,0.6
7.72095,-0.0357038,-0.0773731,-0.856266,-0.516798,0.0249927,0.0541612,1.07746,-0.860979,1.11316,-0.783606,4.28288,0.6
7.74095,-0.036639,-0.0801114,-0.892905,-0.596909,0.0256473,0.056078,1.07675,-0.861187,1.11338,-0.781076,4.28322,0.6
7.76096,-0.0370775,-0.0802114,-0.929983,-0.677121,0.0259543,0.056148,1.07631,-0.861287,1.11338,-0.781076,4.28322,0.6
7.78097,-0.0387018,-0.0795403,-0.968684,-0.756661,0.0270913,0.0556782,1.0757,-0.861376,1.1144,-0.781836,4.28288,0.6
7.80136,-0.0390687,-0.0795552,-1.00775,-0.836216,0.0273481,0.0556887,1.07533,-0.861391,1.1144,-0.781836,4.28288,0.6
7.82097,-0.0396665,-0.0792925,-1.04742,-0.915509,0.0277665,0.0555047,1.07473,-0.861128,1.1144,-0.781836,4.28288,0.6
7.84097,-0.040171,-0.078798,-1.08759,-0.994306,0.0281197,0.0551586,1.07423,-0.860634,1.1144,-0.781836,4.28288,0.6
7.86109,-0.0408671,-0.0780325,-1.12846,-1.07234,0.028607,0.0546228,1.07353,-0.859868,1.1144,-0.781836,4.28288,0.6
7.88101,-0.0415828,-0.0809575,-1.17004,-1.1533,0.029108,0.0566703,1.07307,-0.859354,1.11465,-0.778396,4.22426,0.6
7.901,-0.0421316,-0.0816009,-1.21217,-1.2349,0.0294922,0.0571206,1.07244,-0.858557,1.11457,-0.776956,4.22246,0.6
7.92103,-0.0425169,-0.0810535,-1.25469,-1.31595,0.0297618,0.0567375,1.07205,-0.85801,1.11457,-0.776956,4.22246,0.6
