timestamp,x,y,z,lidar_altitude
1743745769.5644557,0.028239673003554344,-0.04011872410774231,-0.4315711557865143,
1743745769.5669503,0.028622033074498177,-0.04033100977540016,-0.43123486638069153,
1743745769.5749516,0.029002375900745392,-0.040541257709264755,-0.43087852001190186,
1743745769.5904858,0.02938075177371502,-0.040749598294496536,-0.43050241470336914,
1743745769.5983033,0.029756739735603333,-0.04095613956451416,-0.4301069974899292,
1743745769.6075106,0.03050352819263935,-0.0413639210164547,-0.4293587803840637,
1743745769.615875,0.03089647740125656,-0.04156550392508507,-0.4289552569389343,
1743745769.6313398,0.031287699937820435,-0.04176561161875725,-0.4285327196121216,
1743745769.6398048,0.03206001594662666,-0.0418432280421257,-0.42760559916496277,
1743745769.6481583,0.03244120255112648,-0.041728369891643524,-0.4271029531955719,
1743745769.6557698,0.032821059226989746,-0.04161975160241127,-0.4266341030597687,
1743745769.6710794,0.03319963812828064,-0.04151720181107521,-0.4261479377746582,
1743745769.6753526,0.0335770808160305,-0.0414205901324749,-0.4256449043750763,
1743745769.6880453,0.03431880474090576,-0.04123234003782272,-0.42458969354629517,
1743745769.6966758,0.034683212637901306,-0.04114057868719101,-0.42403820157051086,
1743745769.7126923,0.03540995344519615,-0.040973324328660965,-0.4228895902633667,
1743745769.720628,0.0357724092900753,-0.040897663682699203,-0.4223448932170868,
1743745769.7290542,0.03613429516553879,-0.04082724079489708,-0.4217844605445862,
1743745769.736378,0.03649566322565079,-0.04076194018125534,-0.42120859026908875,
1743745769.7520623,0.03685668110847473,-0.04070163890719414,-0.4206176698207855,
1743745769.760599,0.037555329501628876,-0.04059034213423729,-0.4193919599056244,
1743745769.7683876,0.03761639818549156,-0.04002323001623154,-0.41927793622016907,
1743745769.7775624,0.03768478333950043,-0.03947092220187187,-0.41918569803237915,
1743745769.7921166,0.037760231643915176,-0.03893309459090233,-0.41906630992889404,
1743745769.800453,0.03793035447597504,-0.037899672985076904,-0.41874852776527405,
1743745769.8088946,0.038025207817554474,-0.037403177469968796,-0.4185512959957123,
1743745769.8171377,0.03812640905380249,-0.03691977262496948,-0.4183294475078583,
1743745769.8330183,0.03824218362569809,-0.036449115723371506,-0.4180835485458374,
1743745769.8412414,0.038491375744342804,-0.03554467856884003,-0.4175720512866974,
1743745769.849614,0.0386245958507061,-0.03511036932468414,-0.41730624437332153,
1743745769.8573928,0.03876342996954918,-0.03468755632638931,-0.41701740026474,
1743745769.873653,0.038907650858163834,-0.03427603095769882,-0.4167061150074005,
1743745769.8819625,0.03921181708574295,-0.03348563611507416,-0.4160180985927582,
1743745769.889812,0.03917008638381958,-0.03340088948607445,-0.416816771030426,
1743745769.8981128,0.03912144526839256,-0.033321887254714966,-0.4176078140735626,
1743745769.9134805,0.039080630987882614,-0.03324655443429947,-0.4183487296104431,
1743745769.9232514,0.03902190178632736,-0.033106133341789246,-0.4196853041648865,
1743745769.9307323,0.039003677666187286,-0.03304089605808258,-0.4202834665775299,
1743745769.9380274,0.03899260237812996,-0.03297893702983856,-0.420836478471756,
1743745769.9541793,0.03898859769105911,-0.032920289784669876,-0.42134547233581543,
1743745769.9632008,0.03900144249200821,-0.03281305730342865,-0.42228078842163086,
