timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_z,target_z
4.64067,0.0267854,0.0119289,-0.145936,1.52705,-0.0187498,-0.00835025,-0.921727,-0.740113,-0.948512,-0.752042,4.38248,0.6
4.66068,0.0278022,0.01123,-0.118134,1.53828,-0.0194615,-0.007861,-0.92071,-0.740812,-0.948512,-0.752042,4.38248,0.6
4.6607,0.0278022,0.01123,-0.0903318,1.54951,-0.0194615,-0.007861,-0.92071,-0.740812,-0.948512,-0.752042,4.38248,0.6
4.68066,0.0273861,0.0143022,-0.0629457,1.56382,-0.0191702,-0.0100115,-0.919254,-0.741801,-0.94664,-0.756103,4.38248,0.6
4.68068,0.0273861,0.0143022,-0.0355597,1.57812,-0.0191702,-0.0100115,-0.919254,-0.741801,-0.94664,-0.756103,4.38248,0.6
4.70072,0.0283124,0.0136818,-0.00724729,1.5918,-0.0198187,-0.00957728,-0.918328,-0.742421,-0.94664,-0.756103,4.38248,0.6
4.70075,0.0283124,0.0136818,0.0210651,1.60548,-0.0198187,-0.00957728,-0.918328,-0.742421,-0.94664,-0.756103,4.38248,0.6
4.72068,0.0257222,0.0155776,0.0467873,1.62106,-0.0180055,-0.0109043,-0.917014,-0.74326,-0.942736,-0.758838,4.28532,0.6
4.72071,0.0257222,0.0155776,0.0725095,1.63664,-0.0180055,-0.0109043,-0.917014,-0.74326,-0.942736,-0.758838,4.28532,0.6
4.7407,0.0265539,0.015066,0.0990634,1.6517,-0.0185878,-0.0105462,-0.916182,-0.743772,-0.942736,-0.758838,4.28532,0.6
4.74072,0.0265539,0.015066,0.125617,1.66677,-0.0185878,-0.0105462,-0.916182,-0.743772,-0.942736,-0.758838,4.28532,0.6
4.76087,0.025891,0.0170231,0.151508,1.68379,-0.0181237,-0.0119162,-0.91592,-0.743546,-0.941811,-0.760569,4.28532,0.6
4.76089,0.025891,0.0170231,0.177399,1.70081,-0.0181237,-0.0119162,-0.91592,-0.743546,-0.941811,-0.760569,4.28532,0.6
4.78068,0.0258385,0.016761,0.203238,1.71758,-0.0180869,-0.0117327,-0.916054,-0.743088,-0.941893,-0.759849,4.273,0.6
4.7807,0.0258385,0.016761,0.229076,1.73434,-0.0180869,-0.0117327,-0.916054,-0.743088,-0.941893,-0.759849,4.273,0.6
4.80069,0.0256324,0.0174242,0.254709,1.75176,-0.0179427,-0.012197,-0.916261,-0.742425,-0.941893,-0.759849,4.273,0.6
4.80072,0.0256324,0.0174242,0.280341,1.76918,-0.0179427,-0.012197,-0.916261,-0.742425,-0.941893,-0.759849,4.273,0.6
4.82069,0.0264571,0.0193306,0.306798,1.78852,-0.01852,-0.0135314,-0.916397,-0.741996,-0.942854,-0.761327,4.28532,0.6
4.82071,0.0264571,0.0193306,0.333255,1.80785,-0.01852,-0.0135314,-0.916397,-0.741996,-0.942854,-0.761327,4.28532,0.6
4.84078,0.0257775,0.0201251,0.359033,1.82797,-0.0180442,-0.0140876,-0.916597,-0.74137,-0.942375,-0.761496,4.31843,0.6
4.84082,0.0257775,0.0201251,0.38481,1.8481,-0.0180442,-0.0140876,-0.916597,-0.74137,-0.942375,-0.761496,4.31843,0.6
4.86071,0.0256433,0.0205258,0.410454,1.86862,-0.0179503,-0.0143681,-0.916732,-0.74097,-0.942375,-0.761496,4.31843,0.6
4.86073,0.0256433,0.0205258,0.436097,1.88915,-0.0179503,-0.0143681,-0.916732,-0.74097,-0.942375,-0.761496,4.31843,0.6
4.8807,0.0251798,0.0213,0.461277,1.91045,-0.0176258,-0.01491,-0.917187,-0.740515,-0.942367,-0.761815,4.27338,0.6
4.88072,0.0251798,0.0213,0.486456,1.93175,-0.0176258,-0.01491,-0.917187,-0.740515,-0.942367,-0.761815,4.27338,0.6
4.90071,0.0245587,0.0214368,0.511015,1.95318,-0.0171911,-0.0150057,-0.917808,-0.740378,-0.942367,-0.761815,4.27338,0.6
4.90074,0.0245587,0.0214368,0.535574,1.97462,-0.0171911,-0.0150057,-0.917808,-0.740378,-0.942367,-0.761815,4.27338,0.6
4.9207,0.0241703,0.0233368,0.559744,1.99796,-0.0169192,-0.0163358,-0.918696,-0.740168,-0.942867,-0.763505,4.32014,0.6
4.92072,0.0241703,0.0233368,0.583914,2.0213,-0.0169192,-0.0163358,-0.918696,-0.740168,-0.942867,-0.763505,4.32014,0.6
4.94072,0.0236621,0.0234527,0.607577,2.04475,-0.0165635,-0.0164169,-0.919205,-0.740052,-0.942867,-0.763505,4.32014,0.6
4.94075,0.0236621,0.0234527,0.631239,2.0682,-0.0165635,-0.0164169,-0.919205,-0.740052,-0.942867,-0.763505,4.32014,0.6
4.9607,0.0231326,0.0234316,0.654371,2.09163,-0.0161928,-0.0164021,-0.919932,-0.739875,-0.943065,-0.763307,4.27292,0.6
4.96072,0.0231326,0.0234316,0.677504,2.11506,-0.0161928,-0.0164021,-0.919932,-0.739875,-0.943065,-0.763307,4.27292,0.6
4.98068,0.0226473,0.0236495,0.700151,2.13871,-0.0158531,-0.0165546,-0.920394,-0.739756,-0.943042,-0.763406,4.27286,0.6
4.9807,0.0226473,0.0236495,0.722798,2.16236,-0.0158531,-0.0165546,-0.920394,-0.739756,-0.943042,-0.763406,4.27286,0.6
5.00073,0.0219625,0.0238391,0.744761,2.1862,-0.0153737,-0.0166874,-0.921079,-0.739566,-0.943042,-0.763406,4.27286,0.6
5.00076,0.0219625,0.0238391,0.766723,2.21004,-0.0153737,-0.0166874,-0.921079,-0.739566,-0.943042,-0.763406,4.27286,0.6
5.02069,0.0214083,0.0263984,0.788132,2.23644,-0.0149858,-0.0184789,-0.92197,-0.739843,-0.943379,-0.766242,4.28288,0.6
5.02072,0.0214083,0.0263984,0.80954,2.26284,-0.0149858,-0.0184789,-0.92197,-0.739843,-0.943379,-0.766242,4.28288,0.6
5.04071,0.0201383,0.0260199,0.829678,2.28886,-0.0140968,-0.018214,-0.92324,-0.740222,-0.943379,-0.766242,4.28288,0.6
5.04074,0.0201383,0.0260199,0.849817,2.31488,-0.0140968,-0.018214,-0.92324,-0.740222,-0.943379,-0.766242,4.28288,0.6
5.06074,0.0187879,0.0262982,0.868604,2.34118,-0.0131515,-0.0184088,-0.924045,-0.740451,-0.942833,-0.766749,4.28288,0.6
5.06077,0.0187879,0.0262982,0.887392,2.36747,-0.0131515,-0.0184088,-0.924045,-0.740451,-0.942833,-0.766749,4.28288,0.6
5.08067,0.0185953,0.0276052,0.905988,2.39508,-0.0130167,-0.0193236,-0.925168,-0.740752,-0.943763,-0.768357,4.32065,0.6
5.08069,0.0185953,0.0276052,0.924583,2.42269,-0.0130167,-0.0193236,-0.925168,-0.740752,-0.943763,-0.768357,4.32065,0.6
5.10076,0.017884,0.0274231,0.942467,2.45011,-0.0125188,-0.0191962,-0.925879,-0.740934,-0.943763,-0.768357,4.32065,0.6
5.10078,0.017884,0.0274231,0.960351,2.47753,-0.0125188,-0.0191962,-0.925879,-0.740934,-0.943763,-0.768357,4.32065,0.6
5.1207,0.0178918,0.0283625,0.978243,2.50589,-0.0125243,-0.0198537,-0.926892,-0.741182,-0.944784,-0.769545,4.23599,0.6
5.12072,0.0178918,0.0283625,0.996134,2.53426,-0.0125243,-0.0198537,-0.926892,-0.741182,-0.944784,-0.769545,4.23599,0.6
5.14071,0.0164816,0.0278666,1.01262,2.56212,-0.0115371,-0.0195066,-0.928303,-0.741678,-0.944784,-0.769545,4.23599,0.6
5.14074,0.0164816,0.0278666,1.0291,2.58999,-0.0115371,-0.0195066,-0.928303,-0.741678,-0.944784,-0.769545,4.23599,0.6
5.16069,0.0146434,0.0304138,1.04374,2.6204,-0.0102504,-0.0212897,-0.930324,-0.742375,-0.944968,-0.772789,4.28288,0.6
5.16076,0.0146434,0.0304138,1.05838,2.65082,-0.0102504,-0.0212897,-0.930324,-0.742375,-0.944968,-0.772789,4.28288,0.6
5.18071,0.0132393,0.0313575,1.07162,2.68217,-0.0092675,-0.0219502,-0.931604,-0.74281,-0.944844,-0.774168,4.28288,0.6
5.18075,0.0132393,0.0313575,1.08486,2.71353,-0.0092675,-0.0219502,-0.931604,-0.74281,-0.944844,-0.774168,4.28288,0.6
5.20068,0.011415,0.0307442,1.09628,2.74428,-0.00799048,-0.0215209,-0.933429,-0.743424,-0.944844,-0.774168,4.28288,0.6
5.20071,0.011415,0.0307442,1.10769,2.77502,-0.00799048,-0.0215209,-0.933429,-0.743424,-0.944844,-0.774168,4.28288,0.6
5.2207,0.0135404,0.0315334,1.12123,2.80655,-0.00947828,-0.0220734,-0.93458,-0.743775,-0.94812,-0.775308,4.28288,0.6
5.22072,0.0135404,0.0315334,1.13477,2.83809,-0.00947828,-0.0220734,-0.93458,-0.743775,-0.94812,-0.775308,4.28288,0.6
5.24072,0.0128237,0.0328157,1.1476,2.8709,-0.00897661,-0.022971,-0.936222,-0.744269,-0.949046,-0.777085,4.22178,0.6
5.24076,0.0128237,0.0328157,1.16042,2.90372,-0.00897661,-0.022971,-0.936222,-0.744269,-0.949046,-0.777085,4.22178,0.6
5.26073,0.0115909,0.0326845,1.17201,2.9364,-0.00811361,-0.0228792,-0.937455,-0.7444,-0.949046,-0.777085,4.22178,0.6
5.26075,0.0115909,0.0326845,1.1836,2.96909,-0.00811361,-0.0228792,-0.937455,-0.7444,-0.949046,-0.777085,4.22178,0.6
5.28069,0.00998156,0.0330989,1.19358,3,-0.00698709,-0.0231692,-0.939446,-0.744331,-0.949427,-0.77743,4.22179,0.6
5.28071,0.00998156,0.0330989,1.20357,3,-0.00698709,-0.0231692,-0.939446,-0.744331,-0.949427,-0.77743,4.22179,0.6
5.30075,0.00873565,0.0331454,1.2123,3,-0.00611495,-0.0232018,-0.940691,-0.744284,-0.949427,-0.77743,4.22179,0.6
5.30076,0.00873565,0.0331454,1.22104,3,-0.00611495,-0.0232018,-0.940691,-0.744284,-0.949427,-0.77743,4.22179,0.6
5.32105,0.00695949,0.0332197,1.228,3,-0.00487164,-0.0232538,-0.942468,-0.74421,-0.949427,-0.77743,4.22179,0.6
5.32107,0.00695949,0.0332197,1.23496,3,-0.00487164,-0.0232538,-0.942468,-0.74421,-0.949427,-0.77743,4.22179,0.6
5.34071,0.00583475,0.0332725,1.24079,3,-0.00408432,-0.0232907,-0.943592,-0.744157,-0.949427,-0.77743,4.22179,0.6
5.34075,0.00583475,0.0332725,1.24663,3,-0.00408432,-0.0232907,-0.943592,-0.744157,-0.949427,-0.77743,4.22179,0.6
5.36076,0.00422375,0.0333465,1.25085,3,-0.00295663,-0.0233425,-0.945203,-0.744083,-0.949427,-0.77743,4.22179,0.6
5.36078,0.00422375,0.0333465,1.25507,3,-0.00295663,-0.0233425,-0.945203,-0.744083,-0.949427,-0.77743,4.22179,0.6
5.3807,0.0058124,0.0366445,1.26089,3,-0.00406868,-0.0256511,-0.946223,-0.744031,-0.952035,-0.780675,4.22195,0.6
5.38072,0.0058124,0.0366445,1.2667,3,-0.00406868,-0.0256511,-0.946223,-0.744031,-0.952035,-0.780675,4.22195,0.6
5.40078,0.00375878,0.0373521,1.27046,3,-0.00263115,-0.0261465,-0.948276,-0.743323,-0.952035,-0.780675,4.22195,0.6
5.40081,0.00375878,0.0373521,1.27422,3,-0.00263115,-0.0261465,-0.948276,-0.743323,-0.952035,-0.780675,4.22195,0.6
5.42072,0.00356103,0.0378006,1.27778,3,-0.00249272,-0.0264604,-0.949573,-0.74288,-0.953134,-0.780681,4.22187,0.6
5.42075,0.00356103,0.0378006,1.28134,3,-0.00249272,-0.0264604,-0.949573,-0.74288,-0.953134,-0.780681,4.22187,0.6
5.44072,0.00314985,0.0376475,1.28449,3,-0.0022049,-0.0263532,-0.951413,-0.742257,-0.954563,-0.779904,4.18988,0.6
5.44075,0.00314985,0.0376475,1.28764,3,-0.0022049,-0.0263532,-0.951413,-0.742257,-0.954563,-0.779904,4.18988,0.6
5.46073,0.00199269,0.0380487,1.28963,3,-0.00139488,-0.0266341,-0.95257,-0.741856,-0.954563,-0.779904,4.18988,0.6
5.46075,0.00199269,0.0380487,1.29162,3,-0.00139488,-0.0266341,-0.95257,-0.741856,-0.954563,-0.779904,4.18988,0.6
5.48082,0.00234624,0.0376306,1.29397,3,-0.00164237,-0.0263414,-0.954194,-0.74129,-0.956541,-0.778921,4.178,0.6
5.48084,0.00234624,0.0376306,1.29632,3,-0.00164237,-0.0263414,-0.954194,-0.74129,-0.956541,-0.778921,4.178,0.6
5.50077,0.00134387,0.0379744,1.29766,3,-0.000940707,-0.026582,-0.955197,-0.740946,-0.956541,-0.778921,4.178,0.6
5.50079,0.00134387,0.0379744,1.299,3,-0.000940707,-0.026582,-0.955197,-0.740946,-0.956541,-0.778921,4.178,0.6
5.52074,-0.000423162,0.0402764,1.29858,3,0.000296213,-0.0281935,-0.956108,-0.740004,-0.955685,-0.78028,4.17772,0.6
5.52076,-0.000423162,0.0402764,1.29816,3,0.000296213,-0.0281935,-0.956108,-0.740004,-0.955685,-0.78028,4.17772,0.6
5.54072,-0.000994592,0.0408826,1.29716,3,0.000696214,-0.0286178,-0.95668,-0.739397,-0.955685,-0.78028,4.17772,0.6
