timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground z,Target z
4.58065,-0.0587982,0.145049,2.78541,3,0.0411587,-0.101534,1.33108,-0.701317,1.38988,-0.846366,3.61203,0.6
4.60073,-0.0521401,0.148644,2.73327,3,0.0364981,-0.104051,1.3187,-0.70885,1.37084,-0.857494,3.61306,0.6
4.62066,-0.0753017,0.135423,2.65797,3,0.0527112,-0.0947963,1.29554,-0.722071,1.37084,-0.857494,3.61306,0.6
4.64066,-0.0694794,0.137349,2.58849,3,0.0486356,-0.0961446,1.28071,-0.730768,1.35019,-0.868117,3.60695,0.6
4.66074,-0.0908825,0.124489,2.49761,3,0.0636178,-0.0871421,1.25931,-0.743629,1.35019,-0.868117,3.60695,0.6
4.68068,-0.0886503,0.125012,2.40896,3,0.0620552,-0.0875087,1.24561,-0.752084,1.33426,-0.877096,3.60807,0.6
4.70066,-0.108374,0.112509,2.30058,3,0.0758618,-0.0787566,1.22589,-0.764587,1.33426,-0.877096,3.60807,0.6
4.72067,-0.121009,0.104265,2.17958,3,0.084706,-0.0729852,1.21325,-0.772832,1.33426,-0.877096,3.60807,0.6
4.74066,-0.0998913,0.119702,2.07968,3,0.0699239,-0.0837914,1.19177,-0.784161,1.29166,-0.903863,3.57674,0.6
4.76069,-0.114696,0.11252,1.96499,3,0.0802875,-0.0787639,1.17697,-0.791343,1.29166,-0.903863,3.57674,0.6
4.7807,-0.135976,0.101869,1.82901,3,0.0951832,-0.0713081,1.15569,-0.801994,1.29166,-0.903863,3.57674,0.6
4.80066,-0.116291,0.111622,1.71272,3,0.0814036,-0.0781354,1.14207,-0.809023,1.25836,-0.920645,3.56265,0.6
4.82066,-0.135853,0.10122,1.57687,3,0.0950973,-0.070854,1.12251,-0.819425,1.25836,-0.920645,3.56265,0.6
4.84067,-0.127248,0.10548,1.44962,3,0.0890734,-0.0738362,1.11002,-0.826261,1.23727,-0.931741,3.57033,0.6
4.86069,-0.145234,0.0966184,1.30439,3,0.101664,-0.0676329,1.09204,-0.835123,1.23727,-0.931741,3.57033,0.6
4.88072,-0.142276,0.0995803,1.16211,3,0.0995935,-0.0697062,1.08055,-0.840567,1.22282,-0.940147,3.59956,0.6
4.90067,-0.136496,0.101645,1.02561,3,0.0955469,-0.0711513,1.06406,-0.848667,1.20056,-0.950312,3.55871,0.6
4.92068,-0.146995,0.0962944,0.878619,3,0.102896,-0.0674061,1.05357,-0.854018,1.20056,-0.950312,3.55871,0.6
4.94067,-0.15696,0.0892363,0.721659,3,0.109872,-0.0624654,1.03854,-0.86195,1.1955,-0.951186,3.5214,0.6
4.9607,-0.166519,0.0840065,0.55514,3,0.116563,-0.0588045,1.02898,-0.86718,1.1955,-0.951186,3.5214,0.6
4.9807,-0.165684,0.0870168,0.389457,3,0.115979,-0.0609118,1.01487,-0.874163,1.18055,-0.96118,3.55773,0.6
5.00071,-0.161085,0.0907998,0.228371,3,0.11276,-0.0635598,1.00533,-0.877779,1.16641,-0.968578,3.55101,0.6
5.02068,-0.174709,0.0853635,0.0536619,3,0.122297,-0.0597545,0.991704,-0.883215,1.16641,-0.968578,3.55101,0.6
5.04069,-0.16941,0.0877531,-0.115748,3,0.118587,-0.0614272,0.983066,-0.886835,1.15248,-0.974588,3.5346,0.6
5.06069,-0.181729,0.0823217,-0.297478,3,0.12721,-0.0576252,0.970747,-0.892267,1.15248,-0.974588,3.5346,0.6
5.0807,-0.189536,0.0786951,-0.487014,3,0.132675,-0.0550866,0.96294,-0.895893,1.15248,-0.974588,3.5346,0.6
5.10069,-0.200149,0.0739357,-0.687163,3,0.140104,-0.051755,0.952327,-0.900653,1.15248,-0.974588,3.5346,0.6
5.1207,-0.206192,0.0716295,-0.893355,3,0.144334,-0.0501406,0.946284,-0.902959,1.15248,-0.974588,3.5346,0.6
5.1407,-0.172872,0.088642,-1.06623,3,0.12101,-0.0620494,0.940514,-0.905277,1.11339,-0.993919,3.53558,0.6
5.16071,-0.181033,0.0851506,-1.24726,3,0.126723,-0.0596054,0.932352,-0.908768,1.11339,-0.993919,3.53558,0.6
5.18069,-0.183523,0.0855665,-1.43078,3,0.128466,-0.0598966,0.92476,-0.912265,1.10828,-0.997832,3.52321,0.6
5.20068,-0.176931,0.0892799,-1.60771,3,0.123852,-0.0624959,0.922353,-0.913431,1.09928,-1.00271,3.52033,0.6
5.22072,-0.183822,0.0857892,-1.79154,3,0.128676,-0.0600524,0.915461,-0.916921,1.09928,-1.00271,3.52033,0.6
5.24069,-0.187995,0.0842371,-1.97953,3,0.131596,-0.058966,0.911289,-0.918473,1.09928,-1.00271,3.52033,0.6
5.26072,-0.193613,0.0830082,-2.17314,3,0.135529,-0.0581057,0.90567,-0.919702,1.09928,-1.00271,3.52033,0.6
5.28071,-0.183555,0.0897106,-2.3567,3,0.128489,-0.0627974,0.902201,-0.920564,1.08576,-1.01027,3.52277,0.6
5.30071,-0.184358,0.0928147,-2.54106,3,0.12905,-0.0649703,0.897416,-0.921923,1.08177,-1.01474,3.52335,0.6
5.32071,-0.187297,0.0918706,-2.72835,3,0.131108,-0.0643094,0.894477,-0.922867,1.08177,-1.01474,3.52335,0.6
5.34073,-0.184412,0.0934064,-2.91277,3,0.129089,-0.0653845,0.890426,-0.924337,1.07484,-1.01774,3.49431,0.6
5.36072,-0.186868,0.0923872,-3,3,0.130807,-0.064671,0.88797,-0.925356,1.07484,-1.01774,3.49431,0.6
5.38075,-0.189566,0.0953953,-3,3,0.132696,-0.0667767,0.885272,-0.922348,1.07484,-1.01774,3.49431,0.6
5.40073,-0.180031,0.101006,-3,3,0.126022,-0.0707039,0.883669,-0.920503,1.0637,-1.02151,3.48963,0.6
5.42073,-0.182155,0.103542,-3,3,0.127508,-0.0724795,0.881545,-0.917967,1.0637,-1.02151,3.48963,0.6
5.44073,-0.180484,0.10453,-3,3,0.126339,-0.0731708,0.88031,-0.916425,1.06079,-1.02095,3.48553,0.6
5.46073,-0.182088,0.106642,-3,3,0.127462,-0.0746492,0.878706,-0.914313,1.06079,-1.02095,3.48553,0.6
5.48073,-0.181781,0.107695,-3,3,0.127247,-0.0753863,0.877794,-0.913033,1.05958,-1.02073,3.51397,0.6
5.50072,-0.175165,0.109084,-3,3,0.122615,-0.0763586,0.877052,-0.909821,1.05222,-1.0189,3.45823,0.6
5.52072,-0.175505,0.11108,-3,3,0.122853,-0.077756,0.876712,-0.907825,1.05222,-1.0189,3.45823,0.6
5.54072,-0.174827,0.118427,-3,3,0.122379,-0.0828987,0.876422,-0.90504,1.05125,-1.02347,3.52864,0.6
5.56072,-0.171547,0.11775,-3,3,0.120083,-0.0824247,0.876367,-0.903322,1.04791,-1.02107,3.47832,0.6
5.58073,-0.171451,0.120115,-3,3,0.120016,-0.0840804,0.876463,-0.900956,1.04791,-1.02107,3.47832,0.6
5.60072,-0.171452,0.119994,-3,3,0.120016,-0.083996,0.876648,-0.899512,1.0481,-1.01951,3.48843,0.6
5.62079,-0.170285,0.123657,-3,3,0.119199,-0.0865601,0.877815,-0.895849,1.0481,-1.01951,3.48843,0.6
5.64074,-0.165744,0.127744,-3,3,0.116021,-0.0894207,0.878938,-0.893012,1.04468,-1.02076,3.4881,0.6
5.66079,-0.16393,0.131715,-3,3,0.114751,-0.0922003,0.880752,-0.889042,1.04468,-1.02076,3.4881,0.6
5.68075,-0.160223,0.130776,-3,3,0.112156,-0.0915431,0.882041,-0.886579,1.04226,-1.01735,3.44453,0.6
5.70073,-0.158178,0.134203,-3,3,0.110725,-0.0939418,0.884085,-0.883152,1.04226,-1.01735,3.44453,0.6
5.72075,-0.156745,0.136313,-3,3,0.109722,-0.0954194,0.885518,-0.881041,1.04226,-1.01735,3.44453,0.6
5.74077,-0.151117,0.140625,-3,3,0.105782,-0.0984375,0.888709,-0.876975,1.03983,-1.0176,3.45172,0.6
5.76083,-0.147719,0.144652,-3,3,0.103403,-0.101256,0.892107,-0.872949,1.03983,-1.0176,3.45172,0.6
5.7808,-0.146052,0.148022,-3,3,0.102236,-0.103615,0.897141,-0.86729,1.04319,-1.01531,3.45697,0.6
5.80076,-0.143188,0.150306,-3,3,0.100232,-0.105214,0.90046,-0.863759,1.04365,-1.01407,3.4563,0.6
5.8211,-0.13826,0.155258,-3,3,0.0967819,-0.108681,0.905388,-0.858807,1.04365,-1.01407,3.4563,0.6
5.84079,-0.135008,0.158338,-3,3,0.0945055,-0.110836,0.90864,-0.855727,1.04365,-1.01407,3.4563,0.6
5.86076,-0.137146,0.154956,-3,3,0.0960019,-0.108469,0.91382,-0.850922,1.05097,-1.00588,3.44956,0.6
5.88077,-0.13325,0.158603,-3,3,0.0932752,-0.111022,0.917715,-0.847275,1.05097,-1.00588,3.44956,0.6
5.90076,-0.132684,0.16057,-3,3,0.0928787,-0.112399,0.923453,-0.842169,1.05614,-1.00274,3.4506,0.6
5.92077,-0.12893,0.163749,-3,3,0.0902511,-0.114624,0.927206,-0.838991,1.05614,-1.00274,3.4506,0.6
5.94077,-0.123695,0.168229,-3,3,0.0865868,-0.11776,0.932731,-0.83457,1.05643,-1.0028,3.45045,0.6
5.96077,-0.120083,0.170951,-3,3,0.0840584,-0.119665,0.936343,-0.831848,1.05643,-1.0028,3.45045,0.6
5.98076,-0.116541,0.171892,-3,3,0.0815784,-0.120324,0.941664,-0.828095,1.0582,-0.999987,3.448,0.6
6.00078,-0.112687,0.172701,-3,3,0.0788808,-0.120891,0.945203,-0.824314,1.05789,-0.997015,3.40847,0.6
6.02077,-0.107477,0.177972,-3,3,0.0752338,-0.12458,0.950413,-0.819043,1.05789,-0.997015,3.40847,0.6
6.04078,-0.107969,0.175898,-3,3,0.0755781,-0.123129,0.95382,-0.815787,1.06179,-0.991686,3.41087,0.6
6.06078,-0.102955,0.180413,-3,3,0.0720683,-0.126289,0.958834,-0.811272,1.06179,-0.991686,3.41087,0.6
6.08079,-0.0996783,0.183182,-3,3,0.0697748,-0.128228,0.962111,-0.808503,1.06179,-0.991686,3.41087,0.6
6.10077,-0.0982286,0.186446,-3,3,0.06876,-0.130512,0.966924,-0.804701,1.06515,-0.991147,3.4506,0.6
6.1208,-0.0954477,0.188383,-3,3,0.0668134,-0.131868,0.969705,-0.802764,1.06515,-0.991147,3.4506,0.6
6.14092,-0.0904289,0.18761,-3,3,0.0633002,-0.131327,0.973804,-0.800158,1.06423,-0.987768,3.40699,0.6
6.1608,-0.0865909,0.189679,-3,3,0.0606137,-0.132776,0.976496,-0.798613,1.06309,-0.988292,3.40665,0.6
6.18073,-0.0826169,0.191713,-3,3,0.0578318,-0.134199,0.98047,-0.796579,1.06309,-0.988292,3.40665,0.6
6.20079,-0.0822706,0.191842,-3,3,0.0575894,-0.134289,0.983066,-0.795407,1.06534,-0.987248,3.41172,0.6
6.22079,-0.078445,0.193325,-3,3,0.0549115,-0.135327,0.986892,-0.793924,1.06534,-0.987248,3.41172,0.6
6.24081,-0.0760273,0.194516,-3,3,0.0532191,-0.136162,0.989309,-0.792732,1.06534,-0.987248,3.41172,0.6
6.26082,-0.071975,0.201271,-3,3,0.0503825,-0.14089,0.992765,-0.790676,1.06474,-0.991948,3.4506,0.6
6.2808,-0.0696972,0.202437,-3,3,0.048788,-0.141706,0.995043,-0.789511,1.06474,-0.991948,3.4506,0.6
6.3008,-0.064382,0.199835,-3,3,0.0450674,-0.139885,0.998422,-0.788062,1.0628,-0.987897,3.37596,0.6
6.32079,-0.0621567,0.200608,-3,3,0.0435097,-0.140426,1.00065,-0.787289,1.0628,-0.987897,3.37596,0.6
6.3408,-0.058862,0.201486,-3,3,0.0412034,-0.14104,1.00394,-0.786411,1.0628,-0.987897,3.37596,0.6
6.36082,-0.0566281,0.202446,-3,3,0.0396397,-0.141712,1.00503,-0.786191,1.06166,-0.988637,3.37662,0.6
6.38081,-0.0521136,0.204579,-3,3,0.0364795,-0.143206,1.00954,-0.784057,1.06166,-0.988637,3.37662,0.6
6.40076,-0.0512699,0.206118,-3,3,0.035889,-0.144283,1.01179,-0.782972,1.06306,-0.98909,3.40635,0.6
6.42074,-0.050162,0.206599,-3,3,0.0351134,-0.144619,1.01289,-0.782491,1.06306,-0.98909,3.40635,0.6
6.44079,-0.0468902,0.207803,-3,3,0.0328231,-0.145462,1.01617,-0.781288,1.06306,-0.98909,3.40635,0.6
6.46077,-0.0416557,0.209351,-3,3,0.029159,-0.146545,1.0183,-0.780677,1.05996,-0.990028,3.37614,0.6
6.48087,-0.0385146,0.209991,-3,3,0.0269602,-0.146993,1.02144,-0.780037,1.05996,-0.990028,3.37614,0.6
6.50082,-0.0365969,0.210285,-3,3,0.0256178,-0.147199,1.02319,-0.779163,1.05978,-0.989448,3.37592,0.6
6.52086,-0.034474,0.212221,-3,3,0.0241318,-0.148555,1.02531,-0.777227,1.05978,-0.989448,3.37592,0.6
6.54082,-0.0320222,0.210347,-3,3,0.0224155,-0.147243,1.02671,-0.776144,1.05874,-0.986492,3.36973,0.6
6.56083,-0.0267272,0.208553,-3,3,0.0187091,-0.145987,1.0288,-0.774823,1.05553,-0.983376,3.33624,0.6
6.58083,-0.0253523,0.209241,-3,3,0.0177466,-0.146469,1.03018,-0.774135,1.05553,-0.983376,3.33624,0.6
6.60082,-0.0220597,0.212926,-3,3,0.0154418,-0.149048,1.03221,-0.773376,1.05427,-0.986302,3.36818,0.6
6.62082,-0.0207285,0.213255,-3,3,0.01451,-0.149279,1.03354,-0.773046,1.05427,-0.986302,3.36818,0.6
6.64084,-0.0196436,0.214319,-3,3,0.0137505,-0.150023,1.03462,-0.771983,1.05427,-0.986302,3.36818,0.6
6.66083,-0.0130657,0.211024,-3,3,0.009146,-0.147717,1.03535,-0.771445,1.04842,-0.982469,3.32866,0.6
6.68083,-0.0119693,0.211584,-3,3,0.00837854,-0.148108,1.03645,-0.770885,1.04842,-0.982469,3.32866,0.6
