timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
22.9929,0.126592,-0.0198491,0.126592,-0.0198491,-0.189889,0.0297736,0.858584,-0.671622,0.731992,-0.651773
23.0129,0.122346,-0.0191852,0.248938,-0.0390343,-0.183518,0.0287779,0.857643,-0.670553,0.735297,-0.651367
23.0329,0.12182,-0.0176526,0.370758,-0.056687,-0.182731,0.026479,0.857118,-0.66902,0.735297,-0.651367
23.0531,0.117604,-0.0143272,0.488362,-0.0710141,-0.176406,0.0214907,0.856652,-0.66801,0.739049,-0.653683
23.0729,0.112866,-0.0124601,0.601228,-0.0834743,-0.169299,0.0186902,0.855781,-0.666504,0.742915,-0.654044
23.0929,0.112176,-0.0114533,0.713404,-0.0949276,-0.168264,0.0171799,0.855091,-0.665497,0.742915,-0.654044
23.1129,0.105561,-0.00700923,0.818965,-0.101937,-0.158342,0.0105138,0.853878,-0.663976,0.748317,-0.656967
23.1329,0.104617,-0.006013,0.923582,-0.10795,-0.156926,0.0090195,0.852934,-0.66298,0.748317,-0.656967
23.1529,0.106685,-0.00711992,1.03027,-0.11507,-0.160027,0.0106799,0.855002,-0.664087,0.748317,-0.656967
23.1729,0.109013,-0.00863912,1.13928,-0.123709,-0.163519,0.0129587,0.85733,-0.665606,0.748317,-0.656967
23.1929,0.112022,-0.0107692,1.2513,-0.134478,-0.168032,0.0161537,0.860338,-0.667736,0.748317,-0.656967
23.2129,0.110508,-0.0127736,1.36181,-0.147252,-0.165763,0.0191603,0.862017,-0.669071,0.751509,-0.656297
23.2329,0.111422,-0.0107439,1.47323,-0.157995,-0.167133,0.0161159,0.864072,-0.670963,0.75265,-0.66022
23.2529,0.112485,-0.0119461,1.58572,-0.169942,-0.168727,0.0179192,0.865135,-0.672166,0.75265,-0.66022
23.2729,0.132209,-0.0113501,1.71793,-0.181292,-0.198314,0.0170251,0.872897,-0.67945,0.740688,-0.6681
23.293,0.139073,-0.0178399,1.857,-0.199132,-0.20861,0.0267598,0.879761,-0.68594,0.740688,-0.6681
