timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground z,Target z
3.79893,0.121911,0.143941,3,0.436625,-0.0853379,-0.100758,1.47179,-1.22505,1.34988,-1.36899,2.98934,0.6
3.81889,0.108798,0.139103,3,0.575729,-0.0761588,-0.0973721,1.48017,-1.21095,1.37137,-1.35005,2.98268,0.6
3.83893,0.120917,0.159641,3,0.73537,-0.0846422,-0.111749,1.49229,-1.19041,1.37137,-1.35005,2.98268,0.6
3.8589,0.103935,0.147756,3,0.883125,-0.0727545,-0.103429,1.50008,-1.17713,1.39614,-1.32488,3.00798,0.6
3.87885,0.095492,0.149054,3,1.03218,-0.0668444,-0.104338,1.51133,-1.15778,1.41584,-1.30683,2.99917,0.6
3.8989,0.102248,0.16463,3,1.19681,-0.0715735,-0.115241,1.51808,-1.1422,1.41584,-1.30683,2.99917,0.6
3.91888,0.0966008,0.172546,3,1.36936,-0.0676205,-0.120782,1.52785,-1.11969,1.43125,-1.29224,2.9737,0.6
3.93888,0.102874,0.187028,3,1.55638,-0.0720117,-0.13092,1.53412,-1.10521,1.43125,-1.29224,2.9737,0.6
3.95884,0.0907231,0.175659,3,1.73204,-0.0635062,-0.122961,1.54319,-1.08421,1.45247,-1.25987,2.98928,0.6
3.97882,0.096539,0.18918,3,1.92122,-0.0675773,-0.132426,1.549,-1.07069,1.45247,-1.25987,2.98928,0.6
3.99886,0.088041,0.19203,3,2.11325,-0.0616287,-0.134421,1.55739,-1.05111,1.46935,-1.24314,2.98928,0.6
4.01887,0.0723288,0.184104,3,2.29736,-0.0506302,-0.128873,1.55894,-1.0394,1.48661,-1.22351,2.96114,0.6
4.03883,0.0746157,0.20105,3,2.49841,-0.052231,-0.140735,1.56123,-1.02246,1.48661,-1.22351,2.96114,0.6
4.05883,0.0760867,0.211946,3,2.71035,-0.0532607,-0.148362,1.5627,-1.01156,1.48661,-1.22351,2.96114,0.6
4.0788,0.0583357,0.184968,3,2.89532,-0.040835,-0.129478,1.56483,-0.99583,1.50649,-1.1808,2.95247,0.6
4.09884,0.0596969,0.195052,3,3,-0.0417879,-0.136536,1.56619,-0.985746,1.50649,-1.1808,2.95247,0.6
4.11877,0.0471148,0.195278,3,3,-0.0329804,-0.136694,1.5675,-0.975984,1.52038,-1.17126,2.92499,0.6
4.13884,0.0463237,0.208202,3,3,-0.0324266,-0.145742,1.56671,-0.963059,1.52038,-1.17126,2.92499,0.6
4.15876,0.0361473,0.201011,3,3,-0.0253031,-0.140708,1.56099,-0.952771,1.52484,-1.15378,2.95096,0.6
4.17875,0.025343,0.196879,3,3,-0.0177401,-0.137815,1.55733,-0.946219,1.53199,-1.1431,2.90727,0.6
4.19879,0.020067,0.206225,3,3,-0.0140469,-0.144358,1.55206,-0.936872,1.53199,-1.1431,2.90727,0.6
4.21873,0.0165029,0.197664,3,3,-0.011552,-0.138365,1.54867,-0.930953,1.53216,-1.12862,2.91616,0.6
4.23875,0.0115951,0.206089,3,3,-0.00811654,-0.144262,1.54376,-0.922528,1.53216,-1.12862,2.91616,0.6
4.25874,0.00695625,0.197166,3,3,-0.00486937,-0.138016,1.54064,-0.917163,1.53369,-1.11433,2.90766,0.6
4.27876,-0.00240326,0.191597,2.9976,3,0.00168228,-0.134118,1.52892,-0.915573,1.53132,-1.10717,2.89266,0.6
4.2987,-0.0098958,0.192542,2.9877,3,0.00692706,-0.134779,1.52143,-0.914629,1.53132,-1.10717,2.89266,0.6
4.3187,-0.0171446,0.193389,2.97056,3,0.0120012,-0.135372,1.51418,-0.913782,1.53132,-1.10717,2.89266,0.6
4.33873,-0.0275927,0.194466,2.94296,3,0.0193149,-0.136126,1.50373,-0.912705,1.53132,-1.10717,2.89266,0.6
4.35868,-0.0378909,0.184231,2.90507,3,0.0265237,-0.128962,1.49377,-0.911861,1.53166,-1.09609,2.85484,0.6
4.37869,-0.0442693,0.184664,2.8608,3,0.0309885,-0.129265,1.48739,-0.911428,1.53166,-1.09609,2.85484,0.6
4.39875,-0.0609157,0.179937,2.79989,3,0.042641,-0.125956,1.47075,-0.916156,1.53166,-1.09609,2.85484,0.6
4.41867,-0.0595716,0.172024,2.74032,3,0.0417001,-0.120417,1.46013,-0.919303,1.5197,-1.09133,2.87091,0.6
4.43868,-0.0748295,0.167299,2.66549,3,0.0523807,-0.117109,1.44487,-0.924029,1.5197,-1.09133,2.87091,0.6
4.45866,-0.0754793,0.164346,2.59001,3,0.0528355,-0.115042,1.43513,-0.927185,1.51061,-1.09153,2.85952,0.6
4.47863,-0.0910969,0.153303,2.49891,3,0.0637678,-0.107312,1.4211,-0.931964,1.51219,-1.08527,2.8438,0.6
4.49869,-0.100065,0.150097,2.39885,3,0.0700456,-0.105068,1.41213,-0.935171,1.51219,-1.08527,2.8438,0.6
4.51861,-0.106442,0.14074,2.2924,3,0.0745096,-0.0985177,1.39506,-0.945513,1.5015,-1.08625,2.86081,0.6
4.53865,-0.118707,0.132193,2.1737,3,0.0830952,-0.0925349,1.38279,-0.954059,1.5015,-1.08625,2.86081,0.6
4.55898,-0.136316,0.119704,2.03738,3,0.0954214,-0.0837926,1.36518,-0.966548,1.5015,-1.08625,2.86081,0.6
4.57859,-0.123379,0.128166,1.914,3,0.086365,-0.0897162,1.35395,-0.974673,1.47733,-1.10284,2.8508,0.6
4.59858,-0.134215,0.120195,1.77979,3,0.0939508,-0.0841365,1.34311,-0.982644,1.47733,-1.10284,2.8508,0.6
4.61857,-0.138443,0.116104,1.64134,3,0.0969104,-0.0812725,1.32757,-0.994326,1.46601,-1.11043,2.83991,0.6
4.63859,-0.157935,0.102744,1.48341,3,0.110554,-0.0719209,1.30808,-1.00769,1.46601,-1.11043,2.83991,0.6
4.65858,-0.153775,0.101642,1.32963,3,0.107642,-0.0711493,1.2941,-1.01703,1.44788,-1.11868,2.7998,0.6
4.67858,-0.153142,0.0999193,1.17649,3,0.107199,-0.0699435,1.28731,-1.02164,1.44045,-1.12156,2.81018,0.6
4.69863,-0.179131,0.0819034,0.997359,3,0.125392,-0.0573324,1.26132,-1.03966,1.44045,-1.12156,2.81018,0.6
4.71854,-0.17698,0.0810972,0.820379,3,0.123886,-0.056768,1.24902,-1.04839,1.426,-1.12949,2.81185,0.6
4.73856,-0.194582,0.0683216,0.625797,3,0.136208,-0.0478251,1.23142,-1.06117,1.426,-1.12949,2.81185,0.6
4.75854,-0.183049,0.0741394,0.442748,3,0.128134,-0.0518976,1.22023,-1.06947,1.40328,-1.14361,2.78402,0.6
4.77853,-0.185412,0.0672389,0.257335,3,0.129788,-0.0470672,1.20562,-1.07967,1.39103,-1.14691,2.7727,0.6
4.79859,-0.199487,0.0572859,0.0578486,3,0.139641,-0.0401001,1.19154,-1.08962,1.39103,-1.14691,2.7727,0.6
4.81852,-0.194679,0.0595949,-0.13683,3,0.136275,-0.0417165,1.17141,-1.1041,1.36608,-1.1637,2.78269,0.6
4.83852,-0.207474,0.0502351,-0.344305,3,0.145232,-0.0351646,1.15861,-1.11346,1.36608,-1.1637,2.78269,0.6
4.85873,-0.225629,0.0366947,-0.569933,3,0.15794,-0.0256863,1.14046,-1.127,1.36608,-1.1637,2.78269,0.6
4.87849,-0.237153,0.0279513,-0.807086,3,0.166007,-0.0195659,1.12893,-1.13575,1.36608,-1.1637,2.78269,0.6
4.89852,-0.255383,0.0150371,-1.06247,3,0.178768,-0.010526,1.1107,-1.14866,1.36608,-1.1637,2.78269,0.6
4.9185,-0.223584,0.0275999,-1.28605,3,0.156509,-0.0193199,1.09684,-1.15728,1.32042,-1.18488,2.75392,0.6
4.93851,-0.243328,0.0150751,-1.52938,3,0.17033,-0.0105525,1.07709,-1.16981,1.32042,-1.18488,2.75392,0.6
4.9588,-0.239168,0.0132785,-1.76855,3,0.167418,-0.00929497,1.0646,-1.17789,1.30377,-1.19117,2.75392,0.6
4.97847,-0.251145,0.00540977,-2.01969,3,0.175801,-0.00378684,1.05262,-1.18576,1.30377,-1.19117,2.75392,0.6
4.99849,-0.268139,-0.00598485,-2.28783,2.99402,0.187697,0.0041894,1.03563,-1.19715,1.30377,-1.19117,2.75392,0.6
5.01848,-0.254498,-0.00481551,-2.54233,2.9892,0.178148,0.00337086,1.01862,-1.20824,1.27312,-1.20342,2.72355,0.6
5.03851,-0.266647,-0.0121538,-2.80898,2.97705,0.186653,0.00850765,1.00647,-1.21558,1.27312,-1.20342,2.72355,0.6
5.05846,-0.261209,-0.0133291,-3,2.96372,0.182847,0.00933038,0.989266,-1.22618,1.25048,-1.21285,2.71868,0.6
5.07843,-0.265267,-0.0186985,-3,2.94502,0.185687,0.013089,0.978441,-1.23299,1.24371,-1.2143,2.74172,0.6
5.09847,-0.280593,-0.0285393,-3,2.91648,0.196415,0.0199775,0.963114,-1.24283,1.24371,-1.2143,2.74172,0.6
5.11841,-0.272218,-0.0296454,-3,2.88683,0.190552,0.0207518,0.953459,-1.24917,1.22568,-1.21953,2.69645,0.6
5.13866,-0.274423,-0.0348935,-3,2.85194,0.192096,0.0244255,0.939784,-1.25834,1.21421,-1.22345,2.70114,0.6
5.15841,-0.284996,-0.0416637,-3,2.81028,0.199497,0.0291646,0.929211,-1.26511,1.21421,-1.22345,2.70114,0.6
5.17838,-0.280237,-0.0429083,-3,2.76737,0.196166,0.0300358,0.914285,-1.27486,1.19452,-1.23195,2.70114,0.6
5.19844,-0.289592,-0.0491411,-3,2.71823,0.202715,0.0343987,0.904929,-1.2811,1.19452,-1.23195,2.70114,0.6
5.21837,-0.286127,-0.0506493,-3,2.66758,0.200289,0.0354545,0.89175,-1.29006,1.17788,-1.23941,2.67539,0.6
5.23845,-0.294367,-0.0563709,-3,2.61121,0.206057,0.0394596,0.88351,-1.29578,1.17788,-1.23941,2.67539,0.6
5.25837,-0.296137,-0.0634009,-3,2.54781,0.207296,0.0443806,0.871948,-1.30399,1.16808,-1.24059,2.65768,0.6
5.27838,-0.289488,-0.060768,-3,2.48704,0.202641,0.0425376,0.864162,-1.30918,1.15365,-1.24842,2.65875,0.6
5.29839,-0.301271,-0.0681254,-3,2.41891,0.21089,0.0476878,0.852379,-1.31654,1.15365,-1.24842,2.65875,0.6
5.31835,-0.296139,-0.0694409,-3,2.34947,0.207297,0.0486086,0.845042,-1.32122,1.14118,-1.25177,2.65491,0.6
5.33839,-0.306403,-0.0761203,-3,2.27335,0.214482,0.0532842,0.834778,-1.3279,1.14118,-1.25177,2.65491,0.6
5.35833,-0.297525,-0.0766533,-3,2.1967,0.208268,0.0536573,0.828411,-1.33213,1.12594,-1.25547,2.62795,0.6
5.37833,-0.295787,-0.0778264,-3,2.11887,0.207051,0.0544785,0.819546,-1.33815,1.11533,-1.26032,2.63682,0.6
5.3984,-0.302172,-0.0812014,-3,2.03767,0.211521,0.056841,0.81316,-1.34152,1.11533,-1.26032,2.63682,0.6
5.4183,-0.299001,-0.0829309,-3,1.95474,0.209301,0.0580516,0.802974,-1.34568,1.10198,-1.26275,2.61213,0.6
5.43833,-0.305284,-0.0855303,-3,1.86921,0.213699,0.0598712,0.796692,-1.34828,1.10198,-1.26275,2.61213,0.6
5.45831,-0.308483,-0.0908839,-3,1.77832,0.215938,0.0636188,0.787993,-1.35192,1.09648,-1.26104,2.63247,0.6
5.47829,-0.313825,-0.0931496,-3,1.68518,0.219677,0.0652047,0.782651,-1.35419,1.09648,-1.26104,2.63247,0.6
5.49832,-0.321177,-0.096302,-3,1.58887,0.224824,0.0674114,0.775299,-1.35734,1.09648,-1.26104,2.63247,0.6
