timestamp,x,y,z,lidar_altitude
1743746242.5464284,-0.3124544024467468,-0.03084592893719673,-0.3619505763053894,
1743746242.554364,-0.311716765165329,-0.03161650151014328,-0.36304932832717896,
1743746242.561875,-0.31099820137023926,-0.03237053006887436,-0.3640679717063904,
1743746242.5788686,-0.30960336327552795,-0.033842071890830994,-0.3660445213317871,
1743746242.586306,-0.30892646312713623,-0.03456033021211624,-0.3670037090778351,
1743746242.594725,-0.3082626461982727,-0.03526739031076431,-0.3679441809654236,
1743746242.6029007,-0.30761146545410156,-0.03596358001232147,-0.3688664734363556,
1743746242.613906,-0.3069726228713989,-0.03664927929639816,-0.36977100372314453,
1743746242.6222916,-0.30634576082229614,-0.03732488304376602,-0.3705998361110687,
1743746242.635295,-0.3051327168941498,-0.03862850368022919,-0.37221184372901917,
1743746242.6433165,-0.30454614758491516,-0.03925679996609688,-0.37299567461013794,
1743746242.6600513,-0.3035930097103119,-0.040911827236413956,-0.374023973941803,
1743746242.6679304,-0.30322009325027466,-0.041930027306079865,-0.3742823600769043,
1743746242.6750069,-0.30285170674324036,-0.04293087497353554,-0.3745403587818146,
1743746242.6830492,-0.3024877607822418,-0.04391493275761604,-0.37474536895751953,
1743746242.6996746,-0.3017713129520416,-0.045837461948394775,-0.37515750527381897,
1743746242.708134,-0.301418662071228,-0.04677677899599075,-0.3753643035888672,
1743746242.715652,-0.3010702431201935,-0.04770095646381378,-0.3755713403224945,
1743746242.724303,-0.30072590708732605,-0.04861042648553848,-0.37577855587005615,
1743746242.741119,-0.3003852665424347,-0.04950598254799843,-0.37598592042922974,
1743746242.743683,-0.30004847049713135,-0.050387535244226456,-0.37614020705223083,
1743746242.755904,-0.29938653111457825,-0.052110131829977036,-0.37645286321640015,
1743746242.76429,-0.2990613281726837,-0.05295190215110779,-0.3766108453273773,
1743746242.7804906,-0.2984447479248047,-0.05459906905889511,-0.37692949175834656,
1743746242.7879071,-0.29770246148109436,-0.05486295372247696,-0.37712544202804565,
