timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground Z,Target Z
3.38059,0.182443,-0.0582927,3,-3,-0.12771,0.0408049,1.57605,-1.1409,1.3936,-1.08261,4.24421,0.6
3.40072,0.185281,-0.0598723,3,-3,-0.129697,0.0419106,1.57888,-1.14248,1.3936,-1.08261,4.24421,0.6
3.4206,0.186374,-0.0524859,3,-3,-0.130462,0.0367402,1.58288,-1.14462,1.3965,-1.09214,4.33364,0.6
3.44058,0.175754,-0.0439973,3,-3,-0.123028,0.0307981,1.58536,-1.14589,1.40961,-1.1019,4.29269,0.6
3.46056,0.179226,-0.0456497,3,-3,-0.125458,0.0319548,1.58883,-1.14755,1.40961,-1.1019,4.29269,0.6
3.48057,0.175546,-0.032347,3,-3,-0.122883,0.0226429,1.59099,-1.14847,1.41544,-1.11612,4.27817,0.6
3.50063,0.19725,-0.0173364,3,-3,-0.138075,0.0121355,1.61269,-1.13346,1.41544,-1.11612,4.27817,0.6
3.5206,0.190132,-0.00654018,3,-3,-0.133092,0.00457813,1.63331,-1.11885,1.44318,-1.11231,4.34359,0.6
3.54057,0.166893,-0.00664618,3,-3,-0.116825,0.00465233,1.64641,-1.10945,1.47952,-1.1028,4.30423,0.6
3.56063,0.185745,0.00718543,3,-2.99281,-0.130022,-0.0050298,1.66526,-1.09561,1.47952,-1.1028,4.30423,0.6
3.5806,0.160726,0.00326187,3,-2.98955,-0.112508,-0.00228331,1.67733,-1.08655,1.5166,-1.08982,4.32209,0.6
3.60059,0.178069,0.0165196,3,-2.97303,-0.124648,-0.0115637,1.69467,-1.0733,1.5166,-1.08982,4.32209,0.6
3.6206,0.195119,0.0328332,3,-2.9402,-0.136583,-0.0229832,1.71172,-1.05698,1.5166,-1.08982,4.32209,0.6
3.64061,0.219774,0.0566987,3,-2.8835,-0.153842,-0.0396891,1.73638,-1.03312,1.5166,-1.08982,4.32209,0.6
3.66058,0.235621,0.0722228,3,-2.81128,-0.164935,-0.0505559,1.75223,-1.01759,1.5166,-1.08982,4.32209,0.6
3.68059,0.14904,0.0440332,3,-2.76725,-0.104328,-0.0308232,1.77505,-0.995003,1.62601,-1.03904,4.32357,0.6
3.7006,0.163696,0.05872,3,-2.70853,-0.114587,-0.041104,1.78971,-0.980317,1.62601,-1.03904,4.32357,0.6
3.72063,0.146503,0.0615297,3,-2.647,-0.102552,-0.0430708,1.81087,-0.958835,1.66437,-1.02037,4.31418,0.6
3.74063,0.129968,0.0648661,3,-2.58213,-0.0909775,-0.0454062,1.8236,-0.939302,1.69363,-1.00417,4.31096,0.6
3.76072,0.148341,0.0931867,3,-2.48894,-0.103839,-0.0652307,1.84198,-0.910982,1.69363,-1.00417,4.31096,0.6
3.78059,0.123286,0.0745536,3,-2.41439,-0.0863005,-0.0521875,1.85379,-0.892678,1.7305,-0.967231,4.30078,0.6
3.80061,0.140356,0.101159,3,-2.31323,-0.098249,-0.0708116,1.87086,-0.866072,1.7305,-0.967231,4.30078,0.6
3.82059,0.123216,0.0945873,3,-2.21864,-0.0862515,-0.0662111,1.88169,-0.84905,1.75848,-0.943637,4.28505,0.6
3.8406,0.117962,0.109031,3,-2.10961,-0.0825734,-0.0763217,1.89729,-0.824354,1.77933,-0.933385,4.29541,0.6
3.86067,0.125971,0.125704,3,-1.98391,-0.0881794,-0.0879925,1.9053,-0.807681,1.77933,-0.933385,4.29541,0.6
3.8806,0.108348,0.128434,3,-1.85547,-0.0758439,-0.0899035,1.91391,-0.782524,1.80556,-0.910958,4.26744,0.6
3.9006,0.113835,0.144576,3,-1.7109,-0.0796842,-0.101203,1.91939,-0.766381,1.80556,-0.910958,4.26744,0.6
3.92061,0.121709,0.167913,3,-1.54298,-0.0851962,-0.117539,1.92727,-0.743044,1.80556,-0.910958,4.26744,0.6
3.9406,0.0827622,0.127694,3,-1.41529,-0.0579336,-0.0893861,1.93228,-0.728064,1.84952,-0.855758,4.31726,0.6
3.96064,0.0897991,0.149135,3,-1.26616,-0.0628594,-0.104395,1.93931,-0.706623,1.84952,-0.855758,4.31726,0.6
3.98072,0.0683135,0.136811,3,-1.12934,-0.0478195,-0.0957676,1.94375,-0.692895,1.87544,-0.829706,4.31759,0.6
4.00062,0.0662112,0.154165,3,-0.97518,-0.0463478,-0.107915,1.94165,-0.675541,1.87544,-0.829706,4.31759,0.6
4.02062,0.0531645,0.148717,3,-0.826463,-0.0372151,-0.104102,1.94027,-0.664454,1.88711,-0.813171,4.28429,0.6
4.04061,0.0511006,0.164627,3,-0.661836,-0.0357704,-0.115239,1.93821,-0.648544,1.88711,-0.813171,4.28429,0.6
4.06061,0.0497239,0.174783,3,-0.487053,-0.0348067,-0.122348,1.93683,-0.638387,1.88711,-0.813171,4.28429,0.6
4.08062,0.0173387,0.169927,3,-0.317126,-0.0121371,-0.118949,1.93475,-0.623821,1.91741,-0.793748,4.22567,0.6
4.10062,0.0159467,0.179189,3,-0.137937,-0.0111627,-0.125432,1.93336,-0.614559,1.91741,-0.793748,4.22567,0.6
4.12066,0.0117779,0.182184,3,0.0442471,-0.0082445,-0.127529,1.92919,-0.611564,1.91741,-0.793748,4.22567,0.6
4.14061,-0.0148832,0.164893,2.98512,0.20914,0.0104182,-0.115425,1.91311,-0.600188,1.928,-0.765081,4.27385,0.6
4.16064,-0.0263694,0.172779,2.95875,0.381919,0.0184586,-0.120945,1.90163,-0.592303,1.928,-0.765081,4.27385,0.6
4.18063,-0.0407912,0.166643,2.91796,0.548561,0.0285538,-0.11665,1.89422,-0.587352,1.93502,-0.753994,4.27664,0.6
4.20092,-0.0444192,0.169027,2.87354,0.717588,0.0310934,-0.118319,1.8906,-0.584967,1.93502,-0.753994,4.27664,0.6
4.22073,-0.0481576,0.16516,2.82538,0.882748,0.0337103,-0.115612,1.88,-0.578174,1.92815,-0.743333,4.29541,0.6
4.24067,-0.0685615,0.163834,2.75682,1.04658,0.0479931,-0.114684,1.87315,-0.573955,1.94171,-0.737789,4.29541,0.6
4.26135,-0.0877143,0.163191,2.6691,1.20977,0.0614,-0.114234,1.854,-0.574598,1.94171,-0.737789,4.29541,0.6
4.28068,-0.0928124,0.156478,2.57629,1.36625,0.0649687,-0.109535,1.84172,-0.575141,1.93453,-0.731619,4.24698,0.6
4.30073,-0.110527,0.155484,2.46576,1.52173,0.0773687,-0.108838,1.82401,-0.576136,1.93453,-0.731619,4.24698,0.6
4.3207,-0.111937,0.152678,2.35383,1.67441,0.0783556,-0.106875,1.81264,-0.576921,1.92458,-0.729599,4.24392,0.6
