timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
4.04039,-0.00595403,-0.0377517,-3,2.96225,0.00893105,0.0566275,-0.912394,-0.93589,-0.90644,-0.898138
4.04041,-0.00595403,-0.0377517,-3,2.9245,0.00893105,0.0566275,-0.912394,-0.93589,-0.90644,-0.898138
4.06059,-0.00469673,-0.0369434,-3,2.88755,0.0070451,0.0554151,-0.911137,-0.935082,-0.90644,-0.898138
4.06061,-0.00469673,-0.0369434,-3,2.85061,0.0070451,0.0554151,-0.911137,-0.935082,-0.90644,-0.898138
4.08068,-0.00287289,-0.0356764,-3,2.81493,0.00430934,0.0535145,-0.909313,-0.933815,-0.90644,-0.898138
4.0807,-0.00287289,-0.0356764,-3,2.77926,0.00430934,0.0535145,-0.909313,-0.933815,-0.90644,-0.898138
4.10044,-0.00227857,-0.035239,-3,2.74402,0.00341786,0.0528586,-0.908719,-0.933377,-0.90644,-0.898138
4.10046,-0.00227857,-0.035239,-3,2.70878,0.00341786,0.0528586,-0.908719,-0.933377,-0.90644,-0.898138
4.12042,5.42332e-05,-0.0334088,-2.99995,2.67537,-8.13499e-05,0.0501132,-0.906386,-0.931547,-0.90644,-0.898138
4.12044,5.42332e-05,-0.0334088,-2.99989,2.64196,-8.13499e-05,0.0501132,-0.906386,-0.931547,-0.90644,-0.898138
4.14055,0.00119328,-0.0324507,-2.9987,2.60951,-0.00178992,0.0486761,-0.905247,-0.930589,-0.90644,-0.898138
4.14056,0.00119328,-0.0324507,-2.99751,2.57706,-0.00178992,0.0486761,-0.905247,-0.930589,-0.90644,-0.898138
4.1632,0.00143067,-0.0223406,-2.99607,2.55472,-0.002146,0.033511,-0.905325,-0.930338,-0.906756,-0.907997
4.16322,0.00143067,-0.0223406,-2.99464,2.53238,-0.002146,0.033511,-0.905325,-0.930338,-0.906756,-0.907997
4.18039,0.00386867,-0.0193005,-2.99078,2.51308,-0.005803,0.0289507,-0.905334,-0.930102,-0.909203,-0.910802
4.18041,0.00386867,-0.0193005,-2.98691,2.49378,-0.005803,0.0289507,-0.905334,-0.930102,-0.909203,-0.910802
4.2004,0.00388798,-0.0190148,-2.98302,2.47476,-0.00583197,0.0285222,-0.905315,-0.929817,-0.909203,-0.910802
4.20041,0.00388798,-0.0190148,-2.97913,2.45575,-0.00583197,0.0285222,-0.905315,-0.929817,-0.909203,-0.910802
4.22039,0.00400212,-0.0185129,-2.97513,2.43724,-0.00600318,0.0277694,-0.905201,-0.929315,-0.909203,-0.910802
4.22041,0.00400212,-0.0185129,-2.97113,2.41872,-0.00600318,0.0277694,-0.905201,-0.929315,-0.909203,-0.910802
4.24261,0.00405684,-0.0183259,-2.96707,2.4004,-0.00608526,0.0274888,-0.905146,-0.929128,-0.909203,-0.910802
4.24263,0.00405684,-0.0183259,-2.96301,2.38207,-0.00608526,0.0274888,-0.905146,-0.929128,-0.909203,-0.910802
4.26039,0.0099338,-0.0113517,-2.95308,2.37072,-0.0149007,0.0170276,-0.904888,-0.928277,-0.914822,-0.916925
4.26041,0.0099338,-0.0113517,-2.94315,2.35937,-0.0149007,0.0170276,-0.904888,-0.928277,-0.914822,-0.916925
4.2804,0.0114581,-0.0111123,-2.93169,2.34825,-0.0171872,0.0166684,-0.903363,-0.928038,-0.914822,-0.916925
4.28042,0.0114581,-0.0111123,-2.92023,2.33714,-0.0171872,0.0166684,-0.903363,-0.928038,-0.914822,-0.916925
4.3004,0.0136304,-0.0106696,-2.9066,2.32647,-0.0204456,0.0160044,-0.901191,-0.927595,-0.914822,-0.916925
4.30044,0.0136304,-0.0106696,-2.89297,2.3158,-0.0204456,0.0160044,-0.901191,-0.927595,-0.914822,-0.916925
4.32046,0.0166136,-0.00456243,-2.87635,2.31124,-0.0249203,0.00684365,-0.900495,-0.927429,-0.917108,-0.922867
4.32048,0.0166136,-0.00456243,-2.85974,2.30668,-0.0249203,0.00684365,-0.900495,-0.927429,-0.917108,-0.922867
4.34063,0.0192661,-0.00381612,-2.84048,2.30286,-0.0288991,0.00572419,-0.897842,-0.926683,-0.917108,-0.922867
4.34064,0.0192661,-0.00381612,-2.82121,2.29905,-0.0288991,0.00572419,-0.897842,-0.926683,-0.917108,-0.922867
4.36044,0.0198974,-0.00361043,-2.80131,2.29544,-0.0298461,0.00541564,-0.897211,-0.926477,-0.917108,-0.922867
4.36046,0.0198974,-0.00361043,-2.78141,2.29183,-0.0298461,0.00541564,-0.897211,-0.926477,-0.917108,-0.922867
4.3804,0.0217064,-0.00295251,-2.75971,2.28887,-0.0325596,0.00442877,-0.895402,-0.925819,-0.917108,-0.922867
4.38042,0.0217064,-0.00295251,-2.738,2.28592,-0.0325596,0.00442877,-0.895402,-0.925819,-0.917108,-0.922867
4.40044,0.0230354,0.000915843,-2.71497,2.28684,-0.0345531,-0.00137376,-0.89427,-0.92535,-0.917306,-0.926266
4.40046,0.0230354,0.000915843,-2.69193,2.28775,-0.0345531,-0.00137376,-0.89427,-0.92535,-0.917306,-0.926266
4.42109,0.023575,0.00535963,-2.66836,2.29311,-0.0353625,-0.00803944,-0.89292,-0.923499,-0.916495,-0.928859
4.4211,0.023575,0.00535963,-2.64478,2.29847,-0.0353625,-0.00803944,-0.89292,-0.923499,-0.916495,-0.928859
4.44044,0.0244405,0.00657598,-2.62034,2.30505,-0.0366608,-0.00986397,-0.892055,-0.922283,-0.916495,-0.928859
4.44046,0.0244405,0.00657598,-2.5959,2.31162,-0.0366608,-0.00986397,-0.892055,-0.922283,-0.916495,-0.928859
4.46043,0.0256694,0.008355,-2.57023,2.31998,-0.0385042,-0.0125325,-0.890826,-0.920504,-0.916495,-0.928859
4.46045,0.0256694,0.008355,-2.54456,2.32833,-0.0385042,-0.0125325,-0.890826,-0.920504,-0.916495,-0.928859
4.48045,0.0264489,0.00951723,-2.51811,2.33785,-0.0396733,-0.0142758,-0.890046,-0.919342,-0.916495,-0.928859
4.48047,0.0264489,0.00951723,-2.49166,2.34737,-0.0396733,-0.0142758,-0.890046,-0.919342,-0.916495,-0.928859
4.50044,0.0297938,0.0132655,-2.46187,2.36063,-0.0446907,-0.0198982,-0.888928,-0.917626,-0.918722,-0.930891
4.50046,0.0297938,0.0132655,-2.43208,2.3739,-0.0446907,-0.0198982,-0.888928,-0.917626,-0.918722,-0.930891
4.52043,0.0305049,0.0143911,-2.40157,2.38829,-0.0457573,-0.0215867,-0.888217,-0.9165,-0.918722,-0.930891
4.52045,0.0305049,0.0143911,-2.37107,2.40268,-0.0457573,-0.0215867,-0.888217,-0.9165,-0.918722,-0.930891
4.5404,0.0311438,0.0160571,-2.33992,2.41874,-0.0467157,-0.0240856,-0.887578,-0.914834,-0.918722,-0.930891
4.54042,0.0311438,0.0160571,-2.30878,2.43479,-0.0467157,-0.0240856,-0.887578,-0.914834,-0.918722,-0.930891
4.56048,0.0315513,0.0171394,-2.27723,2.45193,-0.047327,-0.0257091,-0.88717,-0.913752,-0.918722,-0.930891
4.5605,0.0315513,0.0171394,-2.24568,2.46907,-0.047327,-0.0257091,-0.88717,-0.913752,-0.918722,-0.930891
4.5804,0.0321334,0.0187195,-2.21354,2.48779,-0.0482002,-0.0280792,-0.886588,-0.912172,-0.918722,-0.930891
4.58042,0.0321334,0.0187195,-2.18141,2.50651,-0.0482002,-0.0280792,-0.886588,-0.912172,-0.918722,-0.930891
4.60369,0.0323191,0.0192346,-2.14909,2.52575,-0.0484787,-0.0288519,-0.886403,-0.911657,-0.918722,-0.930891
4.60371,0.0323191,0.0192346,-2.11677,2.54498,-0.0484787,-0.0288519,-0.886403,-0.911657,-0.918722,-0.930891
4.6204,0.0330055,0.0212154,-2.08377,2.5662,-0.0495083,-0.0318231,-0.885716,-0.909676,-0.918722,-0.930891
4.62042,0.0330055,0.0212154,-2.05076,2.58741,-0.0495083,-0.0318231,-0.885716,-0.909676,-0.918722,-0.930891
4.6404,0.0333218,0.0221694,-2.01744,2.60958,-0.0499828,-0.0332541,-0.8854,-0.908722,-0.918722,-0.930891
4.64042,0.0333218,0.0221694,-1.98412,2.63175,-0.0499828,-0.0332541,-0.8854,-0.908722,-0.918722,-0.930891
4.66045,0.0326794,0.0229821,-1.95144,2.65473,-0.0490191,-0.0344732,-0.886042,-0.907909,-0.918722,-0.930891
4.66047,0.0326794,0.0229821,-1.91876,2.67772,-0.0490191,-0.0344732,-0.886042,-0.907909,-0.918722,-0.930891
4.6804,0.0304112,0.0239747,-1.88835,2.70169,-0.0456168,-0.035962,-0.888311,-0.906917,-0.918722,-0.930891
4.68042,0.0304112,0.0239747,-1.85793,2.72566,-0.0456168,-0.035962,-0.888311,-0.906917,-0.918722,-0.930891
4.70304,0.0282888,0.0249247,-1.82965,2.75059,-0.0424332,-0.0373871,-0.890433,-0.905967,-0.918722,-0.930891
4.70305,0.0282888,0.0249247,-1.80136,2.77551,-0.0424332,-0.0373871,-0.890433,-0.905967,-0.918722,-0.930891
4.72041,0.0381252,0.0327304,-1.76323,2.80824,-0.0571879,-0.0490956,-0.891777,-0.905352,-0.929902,-0.938082
4.72043,0.0381252,0.0327304,-1.72511,2.84097,-0.0571879,-0.0490956,-0.891777,-0.905352,-0.929902,-0.938082
4.74041,0.0362146,0.0336273,-1.68889,2.8746,-0.0543218,-0.050441,-0.893688,-0.904455,-0.929902,-0.938082
4.74044,0.0362146,0.0336273,-1.65268,2.90823,-0.0543218,-0.050441,-0.893688,-0.904455,-0.929902,-0.938082
4.76041,0.035012,0.0342099,-1.61767,2.94244,-0.0525181,-0.0513149,-0.89489,-0.903872,-0.929902,-0.938082
4.76044,0.035012,0.0342099,-1.58265,2.97665,-0.0525181,-0.0513149,-0.89489,-0.903872,-0.929902,-0.938082
4.78046,0.0338519,0.0347752,-1.5488,3,-0.0507778,-0.0521628,-0.896051,-0.903307,-0.929902,-0.938082
4.78048,0.0338519,0.0347752,-1.51495,3,-0.0507778,-0.0521628,-0.896051,-0.903307,-0.929902,-0.938082
4.8004,0.0329955,0.0349044,-1.48195,3,-0.0494932,-0.0523566,-0.896907,-0.903178,-0.929902,-0.938082
4.80048,0.0329955,0.0349044,-1.44896,3,-0.0494932,-0.0523566,-0.896907,-0.903178,-0.929902,-0.938082
4.82041,0.031732,0.0351118,-1.41723,3,-0.047598,-0.0526676,-0.89817,-0.90297,-0.929902,-0.938082
