timestamp,x,y,z,yaw,lidar_altitude,traj_x,traj_y,traj_z,traj_yaw,mode,arm,aruco id,servo pos,precision descend done
1744665159.910902,-0.09706185758113861,-0.053200867027044296,-0.5967456698417664,1.565021045576342,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.9180284,-0.09700295329093933,-0.053706955164670944,-0.5973756909370422,1.565036721778577,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.9330692,-0.09694945812225342,-0.05421007424592972,-0.5979910492897034,1.565052815552363,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.9422572,-0.09685802459716797,-0.05520741268992424,-0.5991793870925903,1.5650854206660183,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.949859,-0.09681978821754456,-0.05570182949304581,-0.5997531414031982,1.5651000832602562,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.9585745,-0.09678615629673004,-0.05619346722960472,-0.6003137826919556,1.5651143892486152,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.974008,-0.09675709158182144,-0.05668230354785919,-0.6008113026618958,1.565129708165192,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.9822838,-0.09671561419963837,-0.05763880908489227,-0.601772665977478,1.5651586164696702,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.989816,-0.09670279175043106,-0.0581066720187664,-0.6022369861602783,1.5651645172722843,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665159.9979634,-0.09669390320777893,-0.058572057634592056,-0.6026908159255981,1.5651707167662803,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665160.0133562,-0.09668870270252228,-0.05903515964746475,-0.6031343936920166,1.5651761407364375,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665160.0216846,-0.09690823405981064,-0.05938233435153961,-0.6043662428855896,1.5652062421293893,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665160.0300033,-0.09702061861753464,-0.059560626745224,-0.6049344539642334,1.5652315748600645,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744665160.0378494,-0.0971343144774437,-0.0597415529191494,-0.6054884791374207,1.5652563112177367,,0.0,0.0,0.0,0.0,,False,0,2048,False
