timestamp,x,y,z,yaw,lidar_altitude,traj_x,traj_y,traj_z,traj_yaw,mode,arm,aruco id,servo pos,precision descend done
1744044326.30569,-0.0003702554095070809,0.07684459537267685,-0.14861108362674713,1.5830991567430552,,0.0,0.0,0.0,0.0,,False,0,2048,False
1744044326.307763,-0.0006064929766580462,0.07593411207199097,-0.14828744530677795,1.5830712594771885,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.312322,-0.0008410249720327556,0.07503174245357513,-0.14795082807540894,1.5830443158150584,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.3244593,-0.0010738344863057137,0.07413734495639801,-0.1476016640663147,1.583017848955997,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.3342946,-0.0013045775704085827,0.07325595617294312,-0.147211953997612,1.5829886404887947,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.3434694,-0.0015336587093770504,0.07238249480724335,-0.14681093394756317,1.5829296289984651,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.3547676,-0.001761155785061419,0.07151692360639572,-0.14639900624752045,1.5828720464620811,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.36653,-0.0019870141986757517,0.0706588625907898,-0.14597651362419128,1.582812914318893,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.3763144,-0.0022111732978373766,0.06980814039707184,-0.14554375410079956,1.5827530648335595,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.3866012,-0.0026553235948085785,0.0681304857134819,-0.14464838802814484,1.5826326556604389,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.396246,-0.002660974860191345,0.06766761094331741,-0.1453671008348465,1.5825742380312053,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4065256,-0.0026761009357869625,0.06721415370702744,-0.1460151970386505,1.5825220216638025,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4173949,-0.0027281816583126783,0.06632781028747559,-0.14713764190673828,1.582416036518802,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4271266,-0.0027631623670458794,0.06589199602603912,-0.14762625098228455,1.5823607195269676,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4381256,-0.002750754589214921,0.06531558185815811,-0.14764569699764252,1.5823310356399625,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4481444,-0.0028417883440852165,0.06445877254009247,-0.14839519560337067,1.582188570762315,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4612377,-0.0028922806959599257,0.06403384357690811,-0.14870528876781464,1.5821269360858152,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4673834,-0.0029455965850502253,0.0636107549071312,-0.14898696541786194,1.5820695919943026,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.4787123,-0.003001529024913907,0.06318935751914978,-0.1492418795824051,1.5820087910588514,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.487529,-0.003060426563024521,0.06276821345090866,-0.1494714766740799,1.5819527595318976,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.5038567,-0.0031843786127865314,0.06193004548549652,-0.1498594731092453,1.5818616779986612,,0.0,0.0,0.0,0.0,4,False,0,2048,False
1744044326.5092938,-0.0032490575686097145,0.0615127831697464,-0.15001989901065826,1.5818182838545944,,0.0,0.0,0.0,0.0,4,False,0,2048,False
