timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
37.9127,0.0946689,-0.163828,0.0946689,-0.163828,-0.142003,0.245742,0.8955,-1.04413,0.800832,-0.880298
37.9326,0.0903705,-0.159038,0.185039,-0.322866,-0.135556,0.238558,0.891202,-1.03934,0.800832,-0.880298
37.9527,0.0889108,-0.157547,0.27395,-0.480413,-0.133366,0.23632,0.889742,-1.03784,0.800832,-0.880298
37.9727,0.0845919,-0.153076,0.358542,-0.633489,-0.126888,0.229614,0.885423,-1.03337,0.800832,-0.880298
37.9927,0.0817559,-0.150106,0.440298,-0.783595,-0.122634,0.225159,0.882587,-1.0304,0.800832,-0.880298
38.0127,0.0775798,-0.145651,0.517878,-0.929246,-0.11637,0.218476,0.878411,-1.02595,0.800832,-0.880298
38.0327,0.0748439,-0.14268,0.592722,-1.07193,-0.112266,0.214021,0.875675,-1.02298,0.800832,-0.880298
38.0527,0.0708124,-0.138222,0.663534,-1.21015,-0.106219,0.207333,0.871644,-1.01852,0.800832,-0.880298
38.0727,0.0678298,-0.135771,0.731364,-1.34592,-0.101745,0.203657,0.868661,-1.01607,0.800832,-0.880298
38.0935,0.0634443,-0.132049,0.794808,-1.47797,-0.0951664,0.198073,0.864276,-1.01235,0.800832,-0.880298
38.1127,0.0726284,-0.128868,0.867437,-1.60684,-0.108943,0.193302,0.861407,-1.00983,0.788779,-0.880963
38.1327,0.0684545,-0.125068,0.935891,-1.7319,-0.102682,0.187603,0.857233,-1.00603,0.788779,-0.880963
38.1527,0.0657207,-0.122501,1.00161,-1.85441,-0.098581,0.183752,0.8545,-1.00346,0.788779,-0.880963
38.1727,0.0660536,-0.11795,1.06767,-1.97236,-0.0990804,0.176926,0.85047,-0.999563,0.784416,-0.881613
38.1942,0.0647816,-0.115681,1.13245,-2.08804,-0.0971724,0.173522,0.849198,-0.997294,0.784416,-0.881613
38.2128,0.0627953,-0.112223,1.19524,-2.20026,-0.0941929,0.168335,0.847211,-0.993836,0.784416,-0.881613
38.2327,0.0596685,-0.108565,1.25491,-2.30883,-0.0895028,0.162848,0.845861,-0.991483,0.786192,-0.882918
38.2527,0.0576104,-0.10497,1.31252,-2.4138,-0.0864156,0.157455,0.843803,-0.987888,0.786192,-0.882918
38.2727,0.056208,-0.102517,1.36873,-2.51631,-0.084312,0.153776,0.8424,-0.985435,0.786192,-0.882918
38.2927,0.0540827,-0.0987815,1.42281,-2.61509,-0.0811241,0.148172,0.840275,-0.981699,0.786192,-0.882918
38.3127,0.0529302,-0.0916319,1.47574,-2.70673,-0.0793953,0.137448,0.838802,-0.9791,0.785871,-0.887468
38.3327,0.0491732,-0.0907549,1.52492,-2.79748,-0.0737598,0.136132,0.837281,-0.976402,0.788107,-0.885647
38.3527,0.0468903,-0.0866777,1.57181,-2.88416,-0.0703354,0.130017,0.834998,-0.972325,0.788107,-0.885647
38.3737,0.0446018,-0.0825792,1.61641,-2.96674,-0.0669027,0.123869,0.832709,-0.968226,0.788107,-0.885647
38.3927,0.0430751,-0.0798384,1.65948,-3,-0.0646126,0.119758,0.831182,-0.965485,0.788107,-0.885647
38.4127,0.0398656,-0.0718432,1.69935,-3,-0.0597984,0.107765,0.828926,-0.961372,0.78906,-0.889528
38.4327,0.0369074,-0.0663246,1.73626,-3,-0.0553611,0.0994869,0.827423,-0.958627,0.790515,-0.892302
38.4527,0.0350828,-0.0629507,1.77134,-3,-0.0526242,0.094426,0.825598,-0.955253,0.790515,-0.892302
38.4727,0.0340837,-0.0620345,1.80542,-3,-0.0511255,0.0930518,0.824988,-0.954118,0.790905,-0.892083
