timestamp,x,y,z,yaw,lidar_altitude,traj_x,traj_y,traj_z,traj_yaw,mode,arm,aruco id,servo pos,precision descend done
1745208004.1505775,0.5144625902175903,0.3385123610496521,-1.1056231260299683,1.9988586902618408,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.1618822,0.5143833756446838,0.33833256363868713,-1.1060417890548706,1.9988597631454468,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.21125,0.5139167308807373,0.3372300863265991,-1.1083920001983643,1.9987943172454834,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.2189713,0.5138197541236877,0.33705779910087585,-1.1087485551834106,1.9988117218017578,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.2282546,0.5137142539024353,0.336887001991272,-1.1090997457504272,1.9987952709197998,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.248863,0.5136256814002991,0.336577445268631,-1.1103101968765259,1.9987366199493408,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.2624035,0.5135048627853394,0.3363156318664551,-1.1114275455474854,1.9986896514892578,-0.17000000178813934,0.0,0.0,0.0,0.0,,False,0,2048,False
1745208004.2702205,0.5134261250495911,0.33618831634521484,-1.1119633913040161,1.9987201690673828,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.2773552,0.5133376121520996,0.33606064319610596,-1.1124874353408813,1.9987411499023438,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.2967782,0.5132396221160889,0.335931658744812,-1.1130012273788452,1.9987553358078003,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3013368,0.5131055116653442,0.33576929569244385,-1.1135326623916626,1.998785138130188,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.30673,0.512989342212677,0.33564040064811707,-1.1140245199203491,1.9988044500350952,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3198276,0.5128652453422546,0.33551397919654846,-1.114484190940857,1.998836874961853,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3278368,0.5127331018447876,0.3353903889656067,-1.1149357557296753,1.9988412857055664,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3378556,0.5125932693481445,0.3352687656879425,-1.1153795719146729,1.998798131942749,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3665652,0.5122566819190979,0.33499830961227417,-1.116274118423462,1.998719334602356,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.368925,0.5119956731796265,0.33525100350379944,-1.1176986694335938,1.9986647367477417,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3884916,0.5117508172988892,0.335475355386734,-1.119018316268921,1.9987215995788574,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.3990858,0.5116316676139832,0.33557915687561035,-1.1196575164794922,1.9987648725509644,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4267945,0.5113711357116699,0.3357468247413635,-1.1209287643432617,1.9988409280776978,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4279501,0.5112615823745728,0.3358377516269684,-1.1215293407440186,1.9988274574279785,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4512584,0.510949969291687,0.33609023690223694,-1.123226523399353,1.9987064599990845,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4678986,0.5107134580612183,0.3362119495868683,-1.1243380308151245,1.9987118244171143,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4859586,0.510593593120575,0.3362855017185211,-1.1248605251312256,1.9987189769744873,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4870987,0.5104483962059021,0.3361419439315796,-1.125618815422058,1.998727560043335,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.4972312,0.5102943181991577,0.3360011875629425,-1.1263610124588013,1.9987658262252808,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.5212133,0.5101307034492493,0.3358593285083771,-1.1270889043807983,1.9987685680389404,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.5226386,0.5099571347236633,0.33571508526802063,-1.1278024911880493,1.9988014698028564,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.5300174,0.509736955165863,0.3355439007282257,-1.1285313367843628,1.998778223991394,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
1745208004.537826,0.5093435645103455,0.3352586627006531,-1.129879117012024,1.9987543821334839,-0.17000000178813934,0.0,0.0,0.0,0.0,2,False,0,2048,False
