timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,above_ground_z,target_z
27.7245,-0.650061,0.18459,-0.5,0.5,0.490043,-0.164213,-0.260668,1.22197,0.389393,1.03738,6.57541,0.5
27.7445,-0.641151,0.180182,-0.5,0.5,0.483806,-0.161128,-0.251759,1.21756,0.389393,1.03738,6.57541,0.5
27.7645,-0.63261,0.175922,-0.5,0.5,0.477827,-0.158145,-0.243217,1.2133,0.389393,1.03738,6.57541,0.5
27.7845,-0.546446,0.12368,-0.5,0.5,0.417512,-0.121576,-0.239935,1.21172,0.306512,1.08804,6.37243,0.5
27.8045,-0.537801,0.119437,-0.5,0.5,0.411461,-0.118606,-0.23129,1.20748,0.306512,1.08804,6.37243,0.5
27.8247,-0.531979,0.116636,-0.5,0.5,0.407385,-0.116645,-0.225467,1.20467,0.306512,1.08804,6.37243,0.5
27.8446,-0.52908,0.115702,-0.5,0.5,0.405356,-0.115991,-0.222568,1.20374,0.306512,1.08804,6.37243,0.5
27.8645,-0.519804,0.112658,-0.5,0.5,0.398863,-0.113861,-0.213292,1.2007,0.306512,1.08804,6.37243,0.5
27.8845,-0.511004,0.109866,-0.5,0.5,0.392703,-0.111906,-0.204492,1.1979,0.306512,1.08804,6.37243,0.5
27.9045,-0.505074,0.107981,-0.5,0.5,0.388552,-0.110587,-0.198563,1.19602,0.306512,1.08804,6.37243,0.5
27.9245,-0.286898,0.126208,-0.5,0.5,0.235828,-0.123346,-0.192037,1.19395,0.0948605,1.06774,6.41107,0.5
27.9446,-0.277747,0.123327,-0.5,0.5,0.229423,-0.121329,-0.182887,1.19107,0.0948605,1.06774,6.41107,0.5
27.9645,-0.271634,0.120991,-0.5,0.5,0.225144,-0.119694,-0.176773,1.18873,0.0948605,1.06774,6.41107,0.5
27.9845,-0.294031,0.149079,-0.5,0.5,0.240822,-0.139355,-0.170155,1.18625,0.123876,1.03717,6.52187,0.5
28.0056,-0.294031,0.149079,-0.5,0.5,0.240822,-0.139355,-0.170155,1.18625,0.123876,1.03717,6.52187,0.5
28.0245,-0.281574,0.144472,-0.5,0.5,0.232102,-0.13613,-0.157697,1.18165,0.123876,1.03717,6.52187,0.5
28.0459,-0.274843,0.142026,-0.5,0.5,0.22739,-0.134418,-0.150967,1.1792,0.123876,1.03717,6.52187,0.5
28.0646,-0.320811,0.153101,-0.5,0.5,0.259568,-0.142171,-0.141602,1.17576,0.179209,1.02266,6.53069,0.5
28.0857,-0.317694,0.151952,-0.5,0.5,0.257386,-0.141366,-0.138485,1.17461,0.179209,1.02266,6.53069,0.5
28.1077,-0.407371,0.157837,-0.5,0.5,0.32016,-0.145486,-0.133151,1.17303,0.27422,1.0152,6.5289,0.5
28.127,-0.402498,0.156394,-0.5,0.5,0.316748,-0.144476,-0.128277,1.17159,0.27422,1.0152,6.5289,0.5
28.1577,-0.51379,0.142859,-0.5,0.5,0.394653,-0.135002,-0.118455,1.16866,0.395335,1.02581,6.55562,0.5
28.1659,-0.510856,0.141943,-0.5,0.5,0.392599,-0.13436,-0.115521,1.16775,0.395335,1.02581,6.55562,0.5
28.1845,-0.569164,0.111835,-0.5,0.5,0.433415,-0.113285,-0.108103,1.16552,0.461062,1.05369,6.36828,0.5
28.208,-0.566706,0.111082,-0.5,0.5,0.431694,-0.112757,-0.105644,1.16477,0.461062,1.05369,6.36828,0.5
28.2246,-0.556037,0.105899,-0.5,0.5,0.424226,-0.109129,-0.0949754,1.15959,0.461062,1.05369,6.36828,0.5
28.2446,-0.561425,0.0824817,-0.5,0.5,0.427997,-0.0927372,-0.0924076,1.15836,0.469017,1.07588,6.36534,0.5
28.2647,-0.553709,0.078822,-0.5,0.5,0.422596,-0.0901754,-0.0846919,1.1547,0.469017,1.07588,6.36534,0.5
28.2858,-0.550624,0.0774266,-0.5,0.5,0.420437,-0.0891986,-0.0816068,1.15331,0.469017,1.07588,6.36534,0.5
28.3057,-0.492591,0.0636555,-0.5,0.5,0.379814,-0.0795589,-0.0764399,1.15092,0.416151,1.08726,6.36978,0.5
28.3246,-0.481625,0.0587504,-0.5,0.5,0.372137,-0.0761253,-0.0654736,1.14601,0.416151,1.08726,6.36978,0.5
28.3447,-0.476377,0.0555828,-0.5,0.5,0.368464,-0.0739079,-0.0602261,1.14285,0.416151,1.08726,6.36978,0.5
28.3646,-0.330552,0.054476,-0.5,0.5,0.266386,-0.0731332,-0.0549785,1.13973,0.275573,1.08526,6.21654,0.5
28.3846,-0.325273,0.0514138,-0.5,0.5,0.262691,-0.0709897,-0.0496996,1.13667,0.275573,1.08526,6.21654,0.5
28.4046,-0.206801,0.0386317,-0.5,0.5,0.179761,-0.0620422,-0.043878,1.13348,0.162923,1.09485,6.19185,0.5
28.4269,-0.198679,0.0341752,-0.5,0.5,0.174075,-0.0589226,-0.0357561,1.12903,0.162923,1.09485,6.19185,0.5
28.4446,-0.193302,0.0312349,-0.5,0.5,0.170311,-0.0568644,-0.0303789,1.12609,0.162923,1.09485,6.19185,0.5
28.4715,-0.0738792,0.0565962,-0.5,0.5,0.0867155,-0.0746174,-0.0303789,1.12609,0.0435003,1.06949,6.22398,0.5
28.4849,-0.0652305,0.0520629,-0.5,0.5,0.0806613,-0.071444,-0.0217302,1.12155,0.0435003,1.06949,6.22398,0.5
28.5052,-0.0551814,0.0458863,-0.5,0.5,0.073627,-0.0671204,-0.0116811,1.11538,0.0435003,1.06949,6.22398,0.5
28.5263,-0.0527941,0.044421,-0.5,0.5,0.0719559,-0.0660947,-0.00929383,1.11391,0.0435003,1.06949,6.22398,0.5
28.5446,-0.0992125,0.0655046,-0.5,0.5,0.104449,-0.0808532,-0.00204897,1.10958,0.0971636,1.04408,6.32533,0.5
28.5646,-0.119569,0.0805283,-0.5,0.5,0.118698,-0.0913698,0.00275837,1.10676,0.122328,1.02623,6.36964,0.5
28.589,-0.111399,0.0774388,-0.5,0.5,0.112979,-0.0892072,0.0109282,1.10367,0.122328,1.02623,6.36964,0.5
28.6046,-0.106243,0.0758615,-0.5,0.5,0.10937,-0.0881031,0.0160849,1.1021,0.122328,1.02623,6.36964,0.5
28.6247,-0.215284,0.08132,-0.5,0.5,0.185699,-0.091924,0.0216353,1.10037,0.236919,1.01905,6.36908,0.5
28.6446,-0.2102,0.0797763,-0.5,0.5,0.18214,-0.0908434,0.0267189,1.09883,0.236919,1.01905,6.36908,0.5
28.6646,-0.205184,0.078236,-0.5,0.5,0.178629,-0.0897652,0.0317352,1.09729,0.236919,1.01905,6.36908,0.5
28.6846,-0.256512,0.0635751,-0.5,0.5,0.214559,-0.0795026,0.0395692,1.09482,0.296082,1.03125,6.17791,0.5
28.7046,-0.251413,0.0620611,-0.5,0.5,0.210989,-0.0784428,0.0446684,1.09331,0.296082,1.03125,6.17791,0.5
28.7249,-0.326954,0.0298568,-0.5,0.5,0.263868,-0.0558997,0.0499062,1.09182,0.376861,1.06197,6.19879,0.5
28.7446,-0.321325,0.0281992,-0.5,0.5,0.259928,-0.0547394,0.0555353,1.09017,0.376861,1.06197,6.19879,0.5
28.7649,-0.316376,0.00335382,-0.5,0.5,0.256463,-0.0373477,0.0580953,1.08942,0.374471,1.08607,6.19915,0.5
28.7865,-0.306371,0.000411015,-0.5,0.5,0.24946,-0.0352877,0.0681003,1.08648,0.374471,1.08607,6.19915,0.5
28.8046,-0.301083,-0.00121679,-0.5,0.498783,0.245758,-0.0340631,0.0733885,1.08485,0.374471,1.08607,6.19915,0.5
28.829,-0.229545,-0.029398,-0.5,0.469385,0.195681,-0.0122784,0.0782161,1.08338,0.307761,1.11277,6.07419,0.5
28.8447,-0.227141,-0.0304286,-0.5,0.438957,0.193999,-0.00942695,0.0806194,1.08235,0.307761,1.11277,6.07419,0.5
28.8646,-0.217205,-0.0346486,-0.5,0.404308,0.187043,-0.00404755,0.0905558,1.07813,0.307761,1.11277,6.07419,0.5
28.8846,-0.113024,-0.0249692,-0.5,0.379339,0.114117,-0.00907529,0.0952333,1.07609,0.208258,1.10106,6.05789,0.5
28.9046,-0.108461,-0.0269842,-0.5,0.352355,0.110923,-0.0057759,0.0997963,1.07407,0.208258,1.10106,6.05789,0.5
28.9247,0.0475972,-0.0225181,-0.452403,0.329837,-0.0016498,-0.0073259,0.104766,1.07199,0.0571686,1.09451,6.20154,0.5
28.9447,0.0543654,-0.025437,-0.398037,0.304399,-0.0101932,-0.00350204,0.111534,1.06908,0.0571686,1.09451,6.20154,0.5
28.9646,0.0581869,-0.0283862,-0.33985,0.276013,-0.0169413,0.000549382,0.115356,1.06613,0.0571686,1.09451,6.20154,0.5
28.9847,0.0623793,-0.0313942,-0.277471,0.244619,-0.0242425,0.00485258,0.119548,1.06312,0.0571686,1.09451,6.20154,0.5
29.0052,0.162094,0.00614849,-0.115377,0.250768,-0.105389,-0.0218577,0.121543,1.06165,-0.040551,1.0555,6.05703,0.5
29.0246,0.168016,0.00191394,0.0526386,0.252682,-0.121296,-0.0190275,0.127465,1.05742,-0.040551,1.0555,6.05703,0.5
29.0456,0.171779,-0.000842059,0.224417,0.25184,-0.135954,-0.0170393,0.131228,1.05466,-0.040551,1.0555,6.05703,0.5
29.0647,0.177727,-0.00495204,0.402144,0.246887,-0.152559,-0.0138157,0.137176,1.05055,-0.040551,1.0555,6.05703,0.5
29.085,0.140476,0.0435301,0.5,0.290418,-0.133333,-0.0508003,0.139011,1.04927,-0.00146519,1.00574,5.93721,0.5
29.1128,0.144026,0.0419628,0.5,0.33238,-0.135818,-0.0526406,0.142561,1.0477,-0.00146519,1.00574,5.93721,0.5
29.1246,0.145752,0.0411739,0.5,0.373554,-0.137027,-0.0549705,0.144287,1.04691,-0.00146519,1.00574,5.93721,0.5
29.1459,0.0569334,0.0578837,0.5,0.431438,-0.0748534,-0.0707192,0.151288,1.0438,0.0943541,0.985918,6.06036,0.5
29.1674,0.0585002,0.0571369,0.5,0.488575,-0.0759502,-0.0741961,0.152854,1.04306,0.0943541,0.985918,6.06036,0.5
29.1855,0.0615679,0.0557392,0.5,0.5,-0.0780976,-0.0740174,0.155922,1.04166,0.0943541,0.985918,6.06036,0.5
29.2086,0.0662261,0.0535187,0.5,0.5,-0.0813582,-0.0724631,0.16058,1.03944,0.0943541,0.985918,6.06036,0.5
29.2248,-0.0088332,0.0418651,0.491167,0.5,-0.0281984,-0.0643055,0.166924,1.03703,0.175758,0.995169,6.03937,0.5
29.2482,-0.00704187,0.0411789,0.484125,0.5,-0.0289594,-0.0638252,0.168716,1.03635,0.175758,0.995169,6.03937,0.5
29.2654,-0.0731529,0.00235365,0.410972,0.5,0.022439,-0.0366476,0.173206,1.0347,0.246359,1.03235,5.90771,0.5
29.2847,-0.0703599,0.00127051,0.340612,0.5,0.0254091,-0.0358894,0.175999,1.03362,0.246359,1.03235,5.90771,0.5
29.3057,-0.0658959,-0.0353555,0.274716,0.464644,0.026897,-0.00777624,0.178844,1.03248,0.24474,1.06784,6.0685,0.5
29.3274,-0.063475,-0.0363754,0.211241,0.428269,0.0296456,-0.00451608,0.181265,1.03146,0.24474,1.06784,6.0685,0.5
29.3447,-0.0596398,-0.0378551,0.151601,0.390414,0.0311357,-0.000830403,0.1851,1.02998,0.24474,1.06784,6.0685,0.5
29.3653,-0.0569726,-0.0389467,0.0946288,0.351467,0.0332568,0.00265999,0.187768,1.02889,0.24474,1.06784,6.0685,0.5
29.3847,-0.0546114,-0.0398703,0.0400174,0.311597,0.0354268,0.00609745,0.190129,1.02796,0.24474,1.06784,6.0685,0.5
29.4047,-0.0511292,-0.041259,-0.0111118,0.270338,0.0365682,0.00995765,0.193611,1.02658,0.24474,1.06784,6.0685,0.5
29.4278,0.18393,-0.0714712,0.172818,0.198867,-0.140848,0.0361092,0.194645,1.02617,0.0107153,1.09764,6.03358,0.5
29.4447,0.186927,-0.0726659,0.359745,0.126201,-0.156031,0.0420321,0.197642,1.02497,0.0107153,1.09764,6.03358,0.5
29.4669,0.341185,-0.0782066,0.5,0.0479941,-0.27383,0.051385,0.199584,1.02424,-0.141602,1.10244,5.92369,0.5
29.4886,0.342257,-0.0786443,0.5,-0.0306502,-0.27458,0.0571965,0.200656,1.0238,-0.141602,1.10244,5.92369,0.5
29.5047,0.434212,-0.0657509,0.5,-0.0964011,-0.338948,0.0527737,0.203324,1.02151,-0.230888,1.08726,5.90824,0.5
29.5326,0.434212,-0.0657509,0.5,-0.162152,-0.338948,0.0573763,0.203324,1.02151,-0.230888,1.08726,5.90824,0.5
29.5447,0.436351,-0.0681275,0.5,-0.23028,-0.340446,0.0638088,0.205463,1.01914,-0.230888,1.08726,5.90824,0.5
29.5655,0.444315,-0.0414988,0.5,-0.271778,-0.346021,0.0480737,0.206368,1.01801,-0.237948,1.05951,5.93544,0.5
29.5885,0.446784,-0.0421681,0.5,-0.313946,-0.347749,0.0514939,0.208837,1.01734,-0.237948,1.05951,5.93544,0.5
29.6097,0.443605,-0.0198139,0.5,-0.33376,-0.345523,0.0372329,0.209827,1.01733,-0.233777,1.03715,5.92564,0.5
29.6247,0.446191,-0.0197891,0.5,-0.353549,-0.347334,0.0386008,0.212414,1.01736,-0.233777,1.03715,5.92564,0.5
29.6447,0.447789,-0.0197289,0.5,-0.373278,-0.348452,0.0399397,0.214012,1.01742,-0.233777,1.03715,5.92564,0.5
29.6648,0.448613,-0.0197344,0.5,-0.393013,-0.349029,0.0413249,0.214836,1.01741,-0.233777,1.03715,5.92564,0.5
29.6857,0.314012,0.000959532,0.5,-0.392053,-0.254809,0.026772,0.216778,1.0176,-0.0972345,1.01664,5.78757,0.5
29.7066,0.315524,0.00157203,0.5,-0.390481,-0.255867,0.0262332,0.21829,1.01821,-0.0972345,1.01664,5.78757,0.5
29.7247,0.227408,0.0020964,0.5,-0.388385,-0.194186,0.0257194,0.218835,1.0191,-0.00857306,1.01701,5.82665,0.5
29.7447,0.227873,0.00303363,0.5,-0.385351,-0.194511,0.024851,0.2193,1.02004,-0.00857306,1.01701,5.82665,0.5
29.7653,0.228031,0.00350784,0.5,-0.381843,-0.194622,0.0242735,0.219458,1.02051,-0.00857306,1.01701,5.82665,0.5
29.7847,0.148216,-0.030254,0.5,-0.412097,-0.138751,0.0500246,0.219693,1.02248,0.071477,1.05273,5.83097,0.5
29.8085,0.14816,-0.0297828,0.5,-0.44188,-0.138712,0.0517796,0.219637,1.02295,0.071477,1.05273,5.83097,0.5
29.8247,0.14798,-0.0287602,0.5,-0.47064,-0.138586,0.053077,0.219457,1.02397,0.071477,1.05273,5.83097,0.5
29.8448,0.147334,-0.0272465,0.5,-0.497887,-0.138134,0.0539246,0.218811,1.02549,0.071477,1.05273,5.83097,0.5
29.8647,0.169727,-0.0903741,0.5,-0.5,-0.153809,0.0982619,0.217861,1.02705,0.048134,1.11743,5.83045,0.5
29.8847,0.169412,-0.0898277,0.5,-0.5,-0.153588,0.0978794,0.217546,1.0276,0.048134,1.11743,5.83045,0.5
29.9052,0.168484,-0.0887233,0.5,-0.5,-0.152939,0.0971063,0.216618,1.02871,0.048134,1.11743,5.83045,0.5
29.9248,0.167529,-0.0876636,0.5,-0.5,-0.15227,0.0963645,0.215663,1.02977,0.048134,1.11743,5.83045,0.5
29.9448,0.166394,-0.0865824,0.5,-0.5,-0.151475,0.0956077,0.214528,1.03085,0.048134,1.11743,5.83045,0.5
29.9679,0.164986,-0.0835764,0.5,-0.5,-0.150491,0.0935035,0.21312,1.03385,0.048134,1.11743,5.83045,0.5
